pdf_hash;unit_id;host_unit;host_age;host_age_method;host_age_reliability;target_name;target_role;evidence_pages
2E6FB28A;4;SHZ;HUNK;UNK;N/A;Carolay Vein;MAIN;23|26
2E6FB28A;5;GAB;HUNK;UNK;N/A;Carolay Vein;MAIN;23
2E6FB28A;6;DIO;HUNK;UNK;N/A;Carolay Vein;MAIN;23
2E6FB28A;7;PEG;HUNK;UNK;N/A;Carolay Vein;MAIN;23
2E6FB28A;8;GNS;NPT;UNK;ERA;Carolay Vein;MAIN;22|23
2E6FB28A;9;AND;NPT;UNK;ERA;Carolay Vein;MAIN;22|23
2E6FB28A;10;DAC;HUNK;UNK;N/A;Carolay Vein;MAIN;23
2E8E7490;1;MUD;HCRE;UNK;STA;Pitarrilla;MAIN;70
2E8E7490;2;SLT;HCRE;UNK;STA;Pitarrilla;MAIN;70|83
2E8E7490;3;LST;HCRE;UNK;STA;Pitarrilla;MAIN;70
2E8E7490;4;CON;HCRE;UNK;STA;Pitarrilla;MAIN;70|83
2E8E7490;5;CON;HPGE;UNK;STA;Pitarrilla;MAIN;70|82
2E8E7490;6;VCL;HPGE;UNK;STA;Pitarrilla;MAIN;70|72|79|80
2E8E7490;7;TUF;HPGE;UNK;STA;Pitarrilla;MAIN;70|72|79|80
2E8E7490;8;AND;HPGE;UNK;STA;Pitarrilla;MAIN;70|72|82
2E8E7490;9;DAC;HPGE;UNK;STA;Pitarrilla;MAIN;70
2E8E7490;10;IGN;HPGE;UNK;STA;Pitarrilla;MAIN;72|80
2E8E7490;11;TUF;HPGE;UNK;INF;Pitarrilla;MAIN;71
2E8E7490;12;VBX;HPGE;UNK;STA;Pitarrilla;MAIN;75|79
2E8E7490;13;PDK;HPGE;UNK;STA;Pitarrilla;MAIN;72|79|83
2E8E7490;14;SND;HCRE;UNK;STA;Pitarrilla;MAIN;83
2F3A6A54;1;GRD;HUNK;UNK;N/A;Clemens-El Muerto;MAIN;22
2F3A6A54;2;APL;HUNK;UNK;N/A;Clemens-El Muerto;MAIN;22
2F3A6A54;3;AND;HPGE;UNK;STA;Clemens-El Muerto;MAIN;20|22
2F3A6A54;4;RHY;HPGE;UNK;STA;Clemens-El Muerto;MAIN;20|22
2F159771;1;LAT;HUNK;UNK;N/A;Lolon Vein;MAIN;11|34|37|38
2F159771;2;RHY;HUNK;UNK;N/A;Lolon Vein;MAIN;11|34|37|38
2F159771;3;AND;HUNK;UNK;N/A;Lolon Vein;MAIN;11|34|37|38
2F159771;4;DAC;HUNK;UNK;N/A;Lolon Vein;MAIN;34|37
2FF65738;1;MUD;HCRE;UNK;STA;Evolución Project;MAIN;36|41
2FF65738;2;SLT;HCRE;UNK;STA;Evolución Project;MAIN;36|41
2FF65738;3;SND;HCRE;UNK;STA;Evolución Project;MAIN;36|41
2FF65738;4;MON;HUNK;UNK;N/A;Evolución Project;MAIN;36|41
2FF65738;5;AND;HUNK;UNK;N/A;Evolución Project;MAIN;36|41
2F9972B3;1;IGN;HUNK;UNK;N/A;Santa Edwiges;MAIN;27|33
2F9972B3;2;AND;HUNK;UNK;N/A;Santa Edwiges;MAIN;27|33
2F9972B3;3;DAC;HUNK;UNK;N/A;Santa Edwiges;MAIN;27
301B741C;1;CON;HPGE;UNK;STA;San Vicente;MAIN;21
301B741C;2;DAC;HUNK;UNK;N/A;San Vicente;MAIN;21|22|23
3099569D;1;AND;HUNK;UNK;N/A;Santa Ana;MAIN;17
3099569D;2;QFP;HUNK;UNK;N/A;Santa Ana;MAIN;17
3020BCFC;1;GAB;PPT;UNK;ERA;Castle;MAIN;44|45|48|52|53|56
3020BCFC;2;ARGL;PPT;UNK;ERA;Castle;MAIN;44|47|50|54|56
3020BCFC;3;SLT;PPT;UNK;ERA;Castle;MAIN;47|50|54|56
3020BCFC;4;SND;PPT;UNK;ERA;Castle;MAIN;47|48|50|54|56
3020BCFC;5;GRW;PPT;UNK;ERA;Castle;MAIN;47|50|54|56
3020BCFC;6;CON;PPT;UNK;ERA;Castle;MAIN;47|50|54|56
3020BCFC;7;BAS;ARC;UNK;ERA;Castle;MAIN;45|46|52|54|55|56
3020BCFC;8;AND;ARC;UNK;ERA;Castle;MAIN;45|46|52|54|55|56
3020BCFC;9;BIF;ARC;UNK;ERA;Castle;MAIN;44|46|51
3020BCFC;10;TON;ARC;UNK;ERA;Castle;MAIN;45|51
30C5156C;1;LBX;HCRE;UNK;STA;Platosa;MAIN;30|31
30C5156C;2;LST;HCRE;UNK;STA;Platosa;MAIN;30|31|32
30C5156C;3;SND;HCRE;UNK;STA;Platosa;MAIN;30|31|32
30C5156C;4;HRN;HCRE;UNK;STA;Platosa;MAIN;30|31|32
30C5156C;5;MBL;HCRE;UNK;STA;Platosa;MAIN;30|31
30C5156C;6;EVP;HCRE;UNK;STA;Platosa;MAIN;30|31
30C5156C;7;DOL;HCRE;UNK;STA;Platosa;MAIN;31
30C5156C;8;SHA;HCRE;UNK;STA;Platosa;MAIN;31|32
30C5156C;9;FLS;HUNK;UNK;N/A;Platosa;MAIN;31|32
30C5156C;10;GRA;HUNK;UNK;N/A;Platosa;MAIN;31
30C5156C;11;MON;HUNK;UNK;N/A;Platosa;MAIN;31
30C5156C;12;AND;HUNK;UNK;N/A;Platosa;MAIN;31
30C5156C;13;HBX;HUNK;UNK;N/A;Platosa;MAIN;31
312BC69D;1;RHY;HTRI;UNK;STA;Bayhorse Mine;MAIN;26|28|30
312BC69D;2;AND;HTRI;UNK;STA;Bayhorse Mine;MAIN;23|26|30
312BC69D;3;BAS;HTRI;UNK;STA;Bayhorse Mine;MAIN;19|26
312BC69D;4;TUF;HTRI;UNK;STA;Bayhorse Mine;MAIN;19|26
312BC69D;5;VBX;HTRI;UNK;STA;Bayhorse Mine;MAIN;26
312BC69D;6;GRW;HTRI;UNK;STA;Bayhorse Mine;MAIN;26
312BC69D;7;CON;HTRI;UNK;STA;Bayhorse Mine;MAIN;26
30DD47D8;1;ARGL;HUNK;UNK;N/A;Plata Vein System;MAIN;20|21
30DD47D8;2;SLT;HUNK;UNK;N/A;Plata Vein System;MAIN;20|21|23
30DD47D8;3;SND;HUNK;UNK;N/A;Plata Vein System;MAIN;20|21|23
30DD47D8;4;LST;HUNK;UNK;N/A;Plata Vein System;MAIN;20|21
30DD47D8;5;CHT;HUNK;UNK;N/A;Plata Vein System;MAIN;20|21
30DD47D8;6;SHA;HUNK;UNK;N/A;Plata Vein System;MAIN;20|21|23
30DD47D8;7;MUD;HUNK;UNK;N/A;Plata Vein System;MAIN;20
30DD47D8;8;CON;HUNK;UNK;N/A;Plata Vein System;MAIN;20|21
30DD47D8;9;PDK;HCRE;UNK;STA;Plata Vein System;MAIN;18|23
313796B0;1;AND;HCRE;UNK;STA;Salvador-Sambalay Area;MAIN;37|43
313796B0;2;IGN;HCRE;UNK;STA;Salvador-Sambalay Area;MAIN;37|43
313796B0;3;RHY;HCRE;UNK;STA;Salvador-Sambalay Area;MAIN;37|43
313796B0;4;DAC;HCRE;UNK;STA;Salvador-Sambalay Area;MAIN;37|43
313796B0;5;HBX;HPGE;UNK;STA;Salvador-Sambalay Area;MAIN;41|43|44
313796B0;6;RHY;HPGE;UNK;STA;Salvador-Sambalay Area;MAIN;41|44
313796B0;7;DAC;HPGE;UNK;STA;Salvador-Sambalay Area;MAIN;41|63
3172FA35;1;SND;HCRE;UNK;STA;Treasure Mountain;MAIN;21
3172FA35;2;ARGL;HCRE;UNK;STA;Treasure Mountain;MAIN;21
3172FA35;3;CON;HCRE;UNK;STA;Treasure Mountain;MAIN;21
3172FA35;4;PDK;HUNK;UNK;N/A;Treasure Mountain;MAIN;21|25
34BA8EB5;1;LST;HJUR;BIO;STA;Veta Madre;MAIN;49|52|54
34BA8EB5;2;SHA;HJUR;BIO;STA;Veta Madre;MAIN;49|54
34BA8EB5;3;SND;HTRI;UNK;STA;Veta Madre;MAIN;47|50|54
34BA8EB5;4;SHA;HTRI;UNK;STA;Veta Madre;MAIN;50|54
34BA8EB5;5;QMO;HPGE;UNK;STA;Veta Madre;MAIN;47|49|54
3475BDFD;1;LST;HCRE;UNK;STA;San Diego;MAIN;38|40
3475BDFD;2;SHA;HCRE;UNK;STA;San Diego;MAIN;38
3475BDFD;3;DIO;HUNK;UNK;N/A;San Diego;MAIN;40|48|49
3475BDFD;4;MDI;HUNK;UNK;N/A;San Diego;MAIN;40|46|47
3475BDFD;5;MBL;HUNK;UNK;N/A;San Diego;MAIN;40
3475BDFD;6;SKR;HUNK;UNK;N/A;San Diego;MAIN;40|46|47
3475BDFD;7;SHZ;HUNK;UNK;N/A;San Diego;MAIN;46
32DB68AF;1;SHA;HORD;UNK;STA;Iska Iska;MAIN;33
32DB68AF;2;SLA;HORD;UNK;STA;Iska Iska;MAIN;33
32DB68AF;3;SLT;HORD;UNK;STA;Iska Iska;MAIN;33
32DB68AF;4;SND;HORD;UNK;STA;Iska Iska;MAIN;33
32DB68AF;5;GRD;HNEO;UNK;STA;Iska Iska;MAIN;32|33|34
32DB68AF;6;DAC;HNEO;UNK;STA;Iska Iska;MAIN;32|33|34
32DB68AF;7;HBX;HNEO;UNK;STA;Iska Iska;MAIN;32
32DB68AF;8;QFP;HNEO;UNK;STA;Iska Iska;MAIN;32
32DB68AF;9;AND;HNEO;UNK;STA;Iska Iska;MAIN;34
34CF4581;1;AND;HUNK;UNK;N/A;Topia Vein System;MAIN;55|56
34CF4581;2;TUF;HUNK;UNK;N/A;Topia Vein System;MAIN;55
34CF4581;3;VBX;HUNK;UNK;N/A;Topia Vein System;MAIN;55
34F323DB;1;AND;HCRE;UNK;STA;San Acacio;MAIN;46
34F323DB;2;SHA;HCRE;UNK;STA;San Acacio;MAIN;46|47
34F323DB;3;SLT;HCRE;UNK;STA;San Acacio;MAIN;46|47
34F323DB;4;GRW;HCRE;UNK;STA;San Acacio;MAIN;46|47
34F323DB;5;SND;HCRE;UNK;STA;San Acacio;MAIN;47
36606EFA;1;DIO;HPGE;UNK;STA;San Andrés;MAIN;13|14|21
36606EFA;2;QFP;HPGE;UNK;STA;San Andrés;MAIN;13|14|22
36606EFA;3;MON;HPGE;UNK;STA;San Andrés;MAIN;13|14|22
36606EFA;5;APL;HPGE;UNK;STA;San Andrés;MAIN;13|14
36606EFA;6;RHY;HPGE;UNK;STA;San Andrés;MAIN;13|14
36606EFA;7;SND;HJUR;UNK;STA;San Andrés;MAIN;13
36606EFA;8;SLT;HJUR;UNK;STA;San Andrés;MAIN;13
36606EFA;9;SHA;HJUR;UNK;STA;San Andrés;MAIN;13
36CC9994;1;LST;HCRE;UNK;STA;Cordero;MAIN;41|46
36CC9994;2;CSS;HCRE;UNK;STA;Cordero;MAIN;41
36CC9994;3;SLT;HCRE;UNK;STA;Cordero;MAIN;41
36CC9994;4;MUD;HCRE;UNK;STA;Cordero;MAIN;41
36CC9994;5;RHY;HUNK;UNK;N/A;Cordero;MAIN;41
36CC9994;6;HBX;HUNK;UNK;N/A;Cordero;MAIN;41|45|46
36CC9994;7;STC;HUNK;UNK;N/A;Cordero;MAIN;41|46
36CC9994;8;PDK;HUNK;UNK;N/A;Cordero;MAIN;41|46
36CC9994;9;DAC;HUNK;UNK;N/A;Cordero;MAIN;45|46
36CC9994;10;RHY;HUNK;UNK;N/A;Cordero;MAIN;45|46
36CC9994;11;GRD;HUNK;UNK;N/A;Cordero;MAIN;46
36CC9994;12;DIO;HUNK;UNK;N/A;Cordero;MAIN;46
36CC9994;13;HRN;HCRE;UNK;STA;Cordero;MAIN;48|49
36CC9994;14;SKR;HCRE;UNK;STA;Cordero;MAIN;48
36D4C92B;1;DIO;HPGE;UNK;INF;Cachinal;MAIN;33
36D4C92B;2;AND;HPGE;UNK;INF;Cachinal;MAIN;33
36D4C92B;3;TUF;HPGE;UNK;INF;Cachinal;MAIN;36
36D4C92B;4;PDK;HPGE;UNK;INF;Cachinal;MAIN;36|38
36D4C92B;5;SND;HPGE;UNK;STA;Cachinal;MAIN;36
36D4C92B;6;VBX;HPGE;UNK;STA;Cachinal;MAIN;36
36D4C92B;7;LPT;HPGE;UNK;STA;Cachinal;MAIN;36
36D4C92B;8;CON;HUNK;UNK;N/A;Cachinal;MAIN;37
36D4C92B;9;SND;HUNK;UNK;N/A;Cachinal;MAIN;37
36D4C92B;10;DAC;HPGE;UNK;INF;Cachinal;MAIN;37
36D4C92B;11;AND;HPGE;UNK;INF;Cachinal;MAIN;37
37617794;1;ARGL;HTRI;UNK;STA;Wonderful vein system;MAIN;16|32
37617794;2;SND;HTRI;UNK;STA;Wonderful vein system;MAIN;16
37617794;3;LST;HTRI;UNK;STA;Wonderful vein system;MAIN;16|26
37617794;4;TUF;HTRI;UNK;STA;Wonderful vein system;MAIN;16
37617794;5;QZT;HTRI;UNK;STA;Wonderful vein system;MAIN;16|26
37617794;6;MSD;HTRI;UNK;STA;Wonderful vein system;MAIN;16|31
37617794;7;FPO;HUNK;UNK;N/A;Wonderful vein system;MAIN;31
388C3C44;1;RDC;HCRE;UNK;STA;Dios Padre;MAIN;13|15
388C3C44;2;DAC;HCRE;UNK;STA;Dios Padre;MAIN;13|15|16
388C3C44;3;AND;HCRE;UNK;STA;Dios Padre;MAIN;13|15
388C3C44;4;RDC;HCRE;UNK;STA;Dios Padre;MAIN;15|16
388C3C44;5;TUF;HCRE;UNK;STA;Dios Padre;MAIN;16
384ECF54;1;GNS;ARC;UNK;ERA;Ying Vein System;MAIN;52|53
384ECF54;2;GRN;PRT;UNK;ERA;Ying Vein System;MAIN;52|53
384ECF54;3;AND;PRT;UNK;ERA;Ying Vein System;MAIN;52
384ECF54;4;GRA;HUNK;UNK;N/A;Ying Vein System;MAIN;52
384ECF54;5;DIA;HUNK;UNK;N/A;Ying Vein System;MAIN;52
38925A06;1;BAS;HCRE;UNK;STA;San Ignacio;MAIN;23|24
38925A06;2;AND;HCRE;UNK;STA;San Ignacio;MAIN;23|24
38925A06;3;SND;HCRE;UNK;STA;San Ignacio;MAIN;24
38925A06;4;SLT;HCRE;UNK;STA;San Ignacio;MAIN;24
38925A06;5;TUF;HCRE;UNK;STA;San Ignacio;MAIN;24
38925A06;6;TUF;HCRE;UNK;STA;San Ignacio;MAIN;24|25
38925A06;8;FLS;HUNK;UNK;N/A;San Ignacio;MAIN;24
389E582B;1;TUF;HJUR;UNK;STA;DVT Exhalite Horizon;MAIN;24|32|37
389E582B;2;AND;HJUR;UNK;STA;DVT Exhalite Horizon;MAIN;24|32|37
389E582B;3;BAS;HJUR;UNK;STA;DVT Exhalite Horizon;MAIN;24|32|37
389E582B;4;DAC;HJUR;UNK;STA;DVT Exhalite Horizon;MAIN;24|32
389E582B;5;VBX;HJUR;UNK;STA;DVT Exhalite Horizon;MAIN;24|33
389E582B;6;SND;HJUR;UNK;STA;DVT Exhalite Horizon;MAIN;24|32
389E582B;7;ARGL;HJUR;UNK;STA;DVT Exhalite Horizon;MAIN;24|33
389E582B;8;SLT;HJUR;UNK;STA;DVT Exhalite Horizon;MAIN;24|33
3959A3FF;1;LST;HCRE;UNK;STA;Cuencame Concessions;MAIN;17
3959A3FF;2;CON;HPGE;UNK;STA;Cuencame Concessions;MAIN;17
3959A3FF;3;SLT;HPGE;UNK;STA;Cuencame Concessions;MAIN;17
3959A3FF;4;SND;HPGE;UNK;STA;Cuencame Concessions;MAIN;17
3959A3FF;5;CLV;HUNK;UNK;N/A;Cuencame Concessions;MAIN;17
3ACF6E1B;1;QZT;HCAL;UNK;INF;Galena Mine;MAIN;27|28|33|34|35
3ACF6E1B;2;SLT;HCAL;UNK;INF;Galena Mine;MAIN;27|28|33|34|35
3ACF6E1B;3;ARGL;HCAL;UNK;INF;Galena Mine;MAIN;27|28|34|35
3B57C7E0;1;GRD;HUNK;UNK;N/A;San José vein;MAIN;24|25|26
3C1BDBE1;1;MON;HPGE;UNK;STA;Miguel Auza;MAIN;40|44|46
3C1BDBE1;2;SND;HCRE;UNK;STA;Miguel Auza;MAIN;44|46
3C1BDBE1;3;MUD;HCRE;UNK;STA;Miguel Auza;MAIN;44
3C1BDBE1;4;SHA;HCRE;UNK;STA;Miguel Auza;MAIN;46
3C1BDBE1;5;SLT;HCRE;UNK;STA;Miguel Auza;MAIN;46
3C1BDBE1;6;LST;HCRE;UNK;STA;Miguel Auza;MAIN;46
3AF14E20;1;LBX;HCRE;UNK;STA;Platosa;MAIN;35
3AF14E20;2;EVP;HCRE;UNK;STA;Platosa;MAIN;35
3AF14E20;3;LST;HCRE;UNK;STA;Platosa;MAIN;35
3AF14E20;4;MBL;HCRE;UNK;STA;Platosa;MAIN;35
3AF14E20;5;HRN;HCRE;UNK;STA;Platosa;MAIN;35
3AF14E20;6;SHA;HCRE;UNK;STA;Platosa;MAIN;35|36
3AF14E20;7;SND;HCRE;UNK;STA;Platosa;MAIN;35|36
3AF14E20;8;MUD;HCRE;UNK;STA;Platosa;MAIN;35|36
3AF14E20;9;FLS;HPGE;UNK;STA;Platosa;MAIN;36|44
3AF14E20;10;QMO;HPGE;UNK;STA;Platosa;MAIN;36
3AF14E20;11;GRA;HPGE;UNK;STA;Platosa;MAIN;36
3AF14E20;12;MON;HPGE;UNK;STA;Platosa;MAIN;44
3AF14E20;13;GRD;HPGE;UNK;STA;Platosa;MAIN;44
3AF14E20;14;GRA;HPGE;UNK;STA;Platosa;MAIN;44
3AF14E20;15;QFP;HPGE;UNK;STA;Platosa;MAIN;44
3AF14E20;16;AND;HPGE;UNK;STA;Platosa;MAIN;44
3C805E8B;1;IGN;HJUR;UNK;INF;Martha;MAIN;24|25|27
3C805E8B;2;DAC;HJUR;UNK;STA;Martha;MAIN;24
3C805E8B;3;TUF;HJUR;UNK;STA;Martha;MAIN;24
3C805E8B;4;PDK;HUNK;UNK;N/A;Martha;MAIN;25
3DB4603B;1;LST;HTRI;UNK;STA;Caledonia;MAIN;37|39
3DB4603B;2;GRD;HJUR;UNK;STA;Caledonia;MAIN;38|39
3DB4603B;3;BAS;HTRI;UNK;STA;Caledonia;MAIN;37|39
3DB4603B;4;LAM;HUNK;UNK;N/A;Caledonia;MAIN;39
3CC20B2D;1;SND;HPER;UNK;STA;Nizhny Endybal;MAIN;78|87
3CC20B2D;2;SND;HPER;UNK;STA;Nizhny Endybal;MAIN;78|87
3D025485;1;MSD;HUNK;UNK;N/A;Arthurs Seat;MAIN;27|28|31|33
3D025485;2;SHA;HUNK;UNK;N/A;Arthurs Seat;MAIN;27
3D025485;3;SLT;HUNK;UNK;N/A;Arthurs Seat;MAIN;27
3D025485;4;CON;HUNK;UNK;N/A;Arthurs Seat;MAIN;27
3D025485;5;MVL;HUNK;UNK;N/A;Arthurs Seat;MAIN;27
3D025485;6;TUF;HUNK;UNK;N/A;Arthurs Seat;MAIN;27
3D025485;7;MUD;HUNK;UNK;N/A;Arthurs Seat;MAIN;27
3D025485;8;SND;HUNK;UNK;N/A;Arthurs Seat;MAIN;27
3D025485;9;CHT;HUNK;UNK;N/A;Arthurs Seat;MAIN;27
3D025485;10;GRA;HPER;UNK;STA;Arthurs Seat;MAIN;23|28|33
3D025485;11;GRA;HPER;UNK;STA;Arthurs Seat;MAIN;27
3D025485;12;PDK;HUNK;UNK;N/A;Arthurs Seat;MAIN;27
3E71680C;1;QZT;HCAR;UNK;STA;Flame & Moth;MAIN;29|30
3E71680C;2;SCH;HCAR;UNK;STA;Flame & Moth;MAIN;29|30
3E71680C;3;GRN;HTRI;UNK;INF;Flame & Moth;MAIN;29|30
3DE238EC;1;LST;HCRE;UNK;STA;Cerro Las Minitas;MAIN;25|29|31
3DE238EC;2;SHA;HCRE;UNK;STA;Cerro Las Minitas;MAIN;29
3DE238EC;3;SND;HCRE;UNK;STA;Cerro Las Minitas;MAIN;29
3DE238EC;4;SLT;HCRE;UNK;STA;Cerro Las Minitas;MAIN;29
3DE238EC;5;HRN;HCRE;UNK;STA;Cerro Las Minitas;MAIN;29|30
3DE238EC;6;SKR;HCRE;UNK;STA;Cerro Las Minitas;MAIN;29|30
3DE238EC;7;MON;HPGE;UNK;STA;Cerro Las Minitas;MAIN;26|29|30|31
3DE238EC;8;QMO;HPGE;UNK;STA;Cerro Las Minitas;MAIN;29|30
3DE238EC;9;DIO;HPGE;UNK;STA;Cerro Las Minitas;MAIN;29
3DE238EC;10;APL;HPGE;UNK;STA;Cerro Las Minitas;MAIN;30
3DE238EC;11;FLS;HPGE;UNK;STA;Cerro Las Minitas;MAIN;30
3DE238EC;12;AND;HUNK;UNK;N/A;Cerro Las Minitas;MAIN;30
3E19CE93;1;TUF;HUNK;UNK;N/A;Cerro Bayo;MAIN;20|22|28
3E19CE93;2;TUF;HUNK;UNK;N/A;Cerro Bayo;MAIN;20|22|28
3E19CE93;3;VCL;HUNK;UNK;N/A;Cerro Bayo;MAIN;28
3F15923D;1;SND;NPT;UNK;ERA;Zgounder;MAIN;62|66
3F15923D;2;DIA;NPT;UNK;ERA;Zgounder;MAIN;62|66
3F15923D;3;SCH;NPT;UNK;ERA;Zgounder;MAIN;62
3F15923D;4;SCH;NPT;UNK;ERA;Zgounder;MAIN;62
3F15923D;5;BRX;NPT;UNK;ERA;Zgounder;MAIN;62
3F15923D;6;PEL;NPT;UNK;ERA;Zgounder;MAIN;62
3F15923D;7;IGN;NPT;UNK;ERA;Zgounder;MAIN;62
3F15923D;8;VBX;NPT;UNK;ERA;Zgounder;MAIN;62
3F15923D;9;RHY;NPT;UNK;ERA;Zgounder;MAIN;62
3F15923D;10;VCL;NPT;UNK;ERA;Zgounder;MAIN;62
3F15923D;11;SHA;NPT;UNK;ERA;Zgounder;MAIN;65
3F15923D;12;SLT;NPT;UNK;ERA;Zgounder;MAIN;65
3F3F8FB8;1;SND;HCRE;UNK;STA;Valdecañas vein system;MAIN;40|43
3F3F8FB8;2;TUF;HCRE;UNK;STA;Valdecañas vein system;MAIN;40|43
3F3F8FB8;3;SHA;HCRE;UNK;STA;Valdecañas vein system;MAIN;39|40|43
3F3F8FB8;4;GRW;HCRE;UNK;STA;Valdecañas vein system;MAIN;39|40|43
3F3F8FB8;5;VBX;HCRE;UNK;STA;Valdecañas vein system;MAIN;40|43
3F3F8FB8;6;AND;HCRE;UNK;STA;Valdecañas vein system;MAIN;40|43
3F3F8FB8;7;VCL;HPGE;UNK;INF;Valdecañas vein system;MAIN;40|43
3F3F8FB8;8;TUF;HPGE;UNK;INF;Valdecañas vein system;MAIN;40|43
3F3F8FB8;9;VBX;HPGE;UNK;INF;Valdecañas vein system;MAIN;40|43
3F3F8FB8;10;RHY;HPGE;UNK;INF;Valdecañas vein system;MAIN;40|43
3F3F8FB8;11;IGN;HPGE;UNK;INF;Valdecañas vein system;MAIN;40|43
3FB35B92;1;QZT;MPT;UNK;ERA;Galena mine complex;MAIN;28|29|30
3FB35B92;2;SLT;MPT;UNK;ERA;Galena mine complex;MAIN;28|29|31
3FB35B92;3;ARGL;MPT;UNK;ERA;Galena mine complex;MAIN;28|29|31
3FB35B92;4;QZT;MPT;UNK;ERA;Galena mine complex;MAIN;29|30
407170A7;1;SND;HCRE;UNK;STA;Treasure Mountain;MAIN;20|23
407170A7;2;ARGL;HCRE;UNK;STA;Treasure Mountain;MAIN;20|23
407170A7;3;CON;HCRE;UNK;STA;Treasure Mountain;MAIN;20|23
407170A7;4;SND;HCRE;UNK;STA;Treasure Mountain;MAIN;20
407170A7;5;TUF;HCRE;UNK;STA;Treasure Mountain;MAIN;20
407170A7;6;FPO;HUNK;UNK;N/A;Treasure Mountain;MAIN;23
3F5BC8C7;1;AND;HUNK;UNK;N/A;San Marcial Vein;MAIN;38|45
3F5BC8C7;2;DAC;HUNK;UNK;N/A;San Marcial Vein;MAIN;38
3F5BC8C7;3;TUF;HUNK;UNK;N/A;San Marcial Vein;MAIN;38|43
3F5BC8C7;4;RHY;HUNK;UNK;N/A;San Marcial Vein;MAIN;38
3F5BC8C7;5;LPT;HUNK;UNK;N/A;San Marcial Vein;MAIN;38
3F5BC8C7;6;VCL;HUNK;UNK;N/A;San Marcial Vein;MAIN;38
3F5BC8C7;7;AND;HUNK;UNK;N/A;San Marcial Vein;MAIN;38
3F5BC8C7;8;MUD;HUNK;UNK;N/A;San Marcial Vein;MAIN;40|45
3F5BC8C7;9;SND;HUNK;UNK;N/A;San Marcial Vein;MAIN;40
3FEF94CF;1;GAB;HRHY;UNK;INF;Hector Property;MAIN;35|36|40|42
3FEF94CF;2;CON;PPT;UNK;ERA;Hector Property;MAIN;34|38|42
3FEF94CF;3;QZT;PPT;UNK;ERA;Hector Property;MAIN;38|42
3FEF94CF;4;GRW;PPT;UNK;ERA;Hector Property;MAIN;38|42
3FEF94CF;5;SND;PPT;UNK;ERA;Hector Property;MAIN;38
3FEF94CF;6;MUD;PPT;UNK;ERA;Hector Property;MAIN;38
3FEF94CF;7;MVL;ARC;UNK;ERA;Hector Property;MAIN;34|37|42
3FEF94CF;8;MVL;ARC;UNK;ERA;Hector Property;MAIN;37|42
3FEF94CF;9;MSD;ARC;UNK;ERA;Hector Property;MAIN;34|42
3FEF94CF;10;APL;HUNK;UNK;N/A;Hector Property;MAIN;40|41
4098286B;1;SND;HCRE;UNK;STA;Treasure Mountain;MAIN;19|26
4098286B;2;ARGL;HCRE;UNK;STA;Treasure Mountain;MAIN;19
4098286B;3;CON;HCRE;UNK;STA;Treasure Mountain;MAIN;19
4098286B;4;PDK;HUNK;UNK;N/A;Treasure Mountain;MAIN;19|20|22
426B7D5E;1;TUF;HNEO;UNK;INF;Corani;MAIN;66
426B7D5E;2;AND;HNEO;UNK;STA;Corani;MAIN;66
42A849D3;1;VBX;HNEO;UNK;STA;Tangana Sector;MAIN;70
42A849D3;2;AND;HNEO;UNK;STA;Tangana Sector;MAIN;70
40D526D1;1;AND;HPGE;UNK;STA;Trinidad Deposit;MAIN;45|46|47|48|67
40D526D1;2;DAC;HPGE;UNK;STA;Trinidad Deposit;MAIN;45|46|47|48|67
40D526D1;3;VCL;HPGE;UNK;STA;Trinidad Deposit;MAIN;46|47|48|49
40D526D1;4;VBX;HPGE;UNK;STA;Trinidad Deposit;MAIN;48|49
40D526D1;5;HYA;HPGE;UNK;STA;Trinidad Deposit;MAIN;48|49
40D526D1;6;LPT;HPGE;UNK;STA;Trinidad Deposit;MAIN;48|49
40D526D1;7;GNS;MPT;UNK;ERA;Trinidad Deposit;MAIN;46|48|49
437AC06E;1;SCH;HUNK;UNK;N/A;Santa Ana Project;MAIN;52|55|56|57
437AC06E;2;QZT;HUNK;UNK;N/A;Santa Ana Project;MAIN;55|56
437AC06E;3;GNS;HUNK;UNK;N/A;Santa Ana Project;MAIN;55|56
431A790D;1;TUF;HPGE;UNK;INF;Mogollon District Veins;MAIN;68
431A790D;2;SND;HUNK;UNK;N/A;Mogollon District Veins;MAIN;69
431A790D;3;TUF;HPGE;FT;INF;Mogollon District Veins;MAIN;69
431A790D;4;TUF;HPGE;UNK;INF;Mogollon District Veins;MAIN;69
431A790D;5;TUF;HUNK;UNK;N/A;Mogollon District Veins;MAIN;69
431A790D;6;AND;HPGE;UNK;INF;Mogollon District Veins;MAIN;70
431A790D;7;RHY;HUNK;UNK;N/A;Mogollon District Veins;MAIN;70|73|75
431A790D;8;TUF;HUNK;UNK;N/A;Mogollon District Veins;MAIN;70
431A790D;9;AND;HPGE;KAR;INF;Mogollon District Veins;MAIN;70
431A790D;10;CON;HUNK;UNK;N/A;Mogollon District Veins;MAIN;72
431A790D;11;ALV;HQUA;UNK;STA;Mogollon District Veins;MAIN;72
431A790D;12;CLV;HQUA;UNK;STA;Mogollon District Veins;MAIN;72
43909512;1;GRD;HUNK;UNK;N/A;San José;MAIN;19|20
431186BA;1;LST;HCRE;UNK;STA;Yauricocha Mine;MAIN;47|54|56|57|58|59|60|61|62|65|66|72|73
