pdf_hash;mineralization_id;mineralization_style;mineralization_texture;continuity;control_type;ore_minerals;gangue_minerals;target_name;target_role;evidence_pages
3099569D;1;VEN;N/A;POD;STR;N/A;MNO|FEO|JAR|CAC|BAR;Santa Ana;MAIN;19
3099569D;2;DIS;N/A;POD;STR;N/A;N/A;Santa Ana;MAIN;19
3099569D;3;BXH;N/A;POD;STR;N/A;MNO|FEO|JAR|CAC|BAR;Santa Ana;MAIN;19
3020BCFC;1;VEN;N/A;POD;COM;NSV|ACN|PRU|PYG|CPY|SPH|GAL;DLM|CAC|QTZ|CLO;Castle;MAIN;53|54|55|56
3020BCFC;2;SHV;N/A;POD;COM;NSV|ACN|PRU|PYG|CPY|SPH|GAL;DLM|CAC|QTZ|CLO;Castle;MAIN;56
3020BCFC;3;STK;N/A;POD;COM;NSV|ACN|PRU|PYG|CPY|SPH|GAL;DLM|CAC|QTZ|CLO;Castle;MAIN;56
3020BCFC;4;DIS;N/A;POD;COM;NSV|ACN|PRU|PYG|CPY|SPH|GAL;DLM|CAC|QTZ|CLO;Castle;MAIN;56
3020BCFC;5;POD;N/A;POD;COM;NSV|ACN|PRU|PYG|CPY|SPH|GAL;DLM|CAC|QTZ|CLO;Castle;MAIN;54|55
30C5156C;1;MSV;BRE;POD;COM;GAL|SPH|PYR|ACN|NSV|PRU|PYG;CAC|GYP|QTZ|FLU|BAR;Platosa;MAIN;31|35|36|37|40
30C5156C;2;DIS;BRE;POD;COM;GAL|SPH|PYR|ACN|NSV|PRU|PYG;CAC|GYP|QTZ|FLU|BAR;Platosa;MAIN;31|35|36|37|40
30C5156C;3;VEN;BRE;POD;COM;GAL|SPH|PYR|ACN|NSV|PRU|PYG;CAC|GYP|QTZ|FLU|BAR;Platosa;MAIN;31|35|36|37|40
30C5156C;4;REP;BRE;POD;COM;GAL|SPH|PYR|ACN|NSV|PRU|PYG;CAC|GYP|QTZ|FLU|BAR;Platosa;MAIN;31|35|36|37|40
30C5156C;5;POD;BRE;POD;COM;GAL|SPH|PYR|ACN|NSV|PRU|PYG;CAC|GYP|QTZ|FLU|BAR;Platosa;MAIN;31|35|36|37|40
312BC69D;1;VEN;PSM;NRP;COM;TET|TEN|SPH|CPY|COV|GAL|ACN|MLC|PYR;QTZ|CAC|DLM|SER|KSP;Bayhorse Mine;MAIN;28|30|31|33|35
312BC69D;2;REP;PSM;NRP;COM;TET|TEN|SPH|CPY|COV|GAL|ACN|MLC|PYR;QTZ|CAC|DLM|SER|KSP;Bayhorse Mine;MAIN;28|30|31|33|35
312BC69D;3;STK;PSM;NRP;COM;TET|TEN|SPH|CPY|COV|GAL|ACN|MLC|PYR;QTZ|CAC|DLM|SER|KSP;Bayhorse Mine;MAIN;30|31|33|35
30DD47D8;1;VEN;N/A;NRP;COM;GAL|TET|SPH;SID|QTZ|BAR|CAC;Plata Vein System;MAIN;24
30DD47D8;2;VEN;N/A;NRP;STR;ASP|PYR|GAL|BLG|TET|SPH;QTZ|CLY;Plata Vein System;MAIN;24
30DD47D8;3;STK;N/A;NRP;STR;N/A;QTZ|SER;Plata Vein System;MAIN;24
30DD47D8;4;VEN;N/A;NRP;STR;N/A;QTZ|SER;Plata Vein System;MAIN;24
30DD47D8;5;N/A;BRE;NRP;STR;N/A;CHD;Plata Vein System;MAIN;24
313796B0;1;BXH;N/A;NRP;COM;MLC|CSC|SSLT|GAL|SPH|NAU;QTZ|ADS|CAC|SID|CLO|EPD;Salvador-Sambalay Area;MAIN;43|44|47|58|63
313796B0;2;VEN;BOI;NRP;COM;MLC|CSC|SSLT|GAL|SPH|NAU;QTZ|ADS|CAC|SID|CLO|EPD;Salvador-Sambalay Area;MAIN;43|44|47|58|63
313796B0;3;VEN;COL;NRP;COM;MLC|CSC|SSLT|GAL|SPH|NAU;QTZ|ADS|CAC|SID|CLO|EPD;Salvador-Sambalay Area;MAIN;43|44|47|58|63
313796B0;4;VEN;OBS;NRP;COM;MLC|CSC|SSLT|GAL|SPH|NAU;QTZ|ADS|CAC|SID|CLO|EPD;Salvador-Sambalay Area;MAIN;43|44|47|58|63
313796B0;5;STK;N/A;NRP;COM;MLC|CSC|SSLT|GAL|SPH|NAU;QTZ|ADS|CAC|SID|CLO|EPD;Salvador-Sambalay Area;MAIN;43|44|47|58|63
313796B0;6;SHV;N/A;NRP;COM;MLC|CSC|SSLT|GAL|SPH|NAU;QTZ|ADS|CAC|SID|CLO|EPD;Salvador-Sambalay Area;MAIN;43|44|47|58|63
3172FA35;1;VEN;CKS;PLG;COM;SPH|GAL|PYR|ASP|TET|STB|POH|ZIN|BOU|MNO|NSV|FRB|CPY|BLG|COV|PYG|MAG;QTZ|SID|CAC|CLO|BAR|ANK;Treasure Mountain;MAIN;22|25|27
3172FA35;2;DIS;N/A;PLG;COM;N/A;N/A;Treasure Mountain;MAIN;25
34BA8EB5;1;VEN;BRE;PLG;COM;CGY;QTZ|CAC|LIM|MNO;Veta Madre;MAIN;53|54
34BA8EB5;2;VEN;OBS;PLG;COM;PYR|SPH|GAL|PYG|PRU|NSV|ACN|STB|CPY|ASP|BLG|TET|AGL|JAM;QTZ|CAC|RHO|SID|JSP;Veta Madre;MAIN;52|53|54|61
34BA8EB5;3;BXH;N/A;PLG;COM;N/A;N/A;Veta Madre;MAIN;53|54
3475BDFD;1;VEN;OBS;CNT;COM;PYR|POH|SPH|GAL|CPY|ASP|STB|FRB|PYG|PRU;CAC|QTZ|FLU|MAG;San Diego;MAIN;44|45|46
3475BDFD;2;STK;N/A;NRP;STR;PYR|SPH|GAL;N/A;San Diego;MAIN;44|45|47
3475BDFD;3;REP;N/A;NRP;LIT;N/A;N/A;San Diego;MAIN;44
3475BDFD;4;DIS;N/A;NRP;LIT;PYR;N/A;San Diego;MAIN;46
32DB68AF;1;VEN;N/A;NRP;STR;PYR|GAL|SPH|ACN|ELC|NAU|CPY|CST|WLF|BIS;QTZ|KAO|ASP|POH|MRC|SER|SID;Iska Iska;MAIN;32|34
32DB68AF;2;STK;N/A;NRP;STR;PYR|GAL|SPH|ACN|ELC|NAU|CPY|CST|WLF|BIS;QTZ|KAO|ASP|POH|MRC|SER|SID;Iska Iska;MAIN;32|34
32DB68AF;3;DIS;N/A;NRP;STR;PYR|GAL|SPH|ACN|ELC|NAU|CPY|CST|WLF|BIS;QTZ|KAO|ASP|POH|MRC|SER|SID;Iska Iska;MAIN;32|34
34CF4581;1;VEN;OBS;CNT;STR;GAL|SPH|PYR|ASP|TET;QTZ|BAR|CAC;Topia Vein System;MAIN;55|56|59
34F323DB;1;VEN;OBS;CNT;STR;ANG|CER|NSV|ACN|PRU|GAL|SPH|CPY|FRB|CGY;PYR|QTZ|CAC|HEM|LIM|CLY|CHD;San Acacio;MAIN;44|49|50|52
36606EFA;1;VEN;OBS;CNT;STR;GAL|POH|SPH|ASP|PYR|ACN|CPY|NAU;QTZ|CAC|BAR;San Andrés;MAIN;14|15|20|21|22
36606EFA;2;DIS;N/A;NRP;STR;GAL|POH;N/A;San Andrés;MAIN;14|15|22
36606EFA;3;STK;N/A;NRP;STR;GAL|POH;N/A;San Andrés;MAIN;14|15|22
36606EFA;4;BXH;N/A;NRP;STR;NAU|ACN;N/A;San Andrés;MAIN;15
36CC9994;1;DIS;SYM;NRP;COM;GAL|SPH|PYR|ELC|CPY|MOL;QTZ|CAC|BAR;Cordero;MAIN;46|47|48|50|51|55
36CC9994;2;STK;SYM;NRP;COM;GAL|SPH|PYR|ELC|CPY|MOL;QTZ|CAC|BAR;Cordero;MAIN;46|47|48|50|51|55
36CC9994;3;BXH;BRE;NRP;COM;GAL|SPH|PYR|ELC|CPY|MOL;QTZ|CAC|BAR;Cordero;MAIN;46|47|48|50|51|55
36CC9994;4;REP;SYM;NRP;COM;GAL|SPH|PYR|ELC|CPY|MOL;QTZ|CAC|BAR;Cordero;MAIN;47|48|50|51|55
36CC9994;5;VEN;N/A;NRP;COM;GAL|SPH|PYR|ELC|CPY|MOL;QTZ|CAC|BAR;Cordero;MAIN;47|48|50|51|55
36D4C92B;1;VEN;OBS;NRP;STR;FRB|NSV|STM|CGY|MIA|PLB|GAL|SPH|HEM|PYR|CPY|BOR|MAG|CHC|COV|CIN|NAU|ANG;QTZ|ADS|FLU|FEO;Cachinal;MAIN;37|38
36D4C92B;2;BXH;BRE;NRP;STR;FRB|NSV|STM|CGY|MIA|PLB|GAL|SPH|HEM|PYR|CPY|BOR|MAG|CHC|COV|CIN|NAU|ANG;QTZ|ADS|FLU|FEO;Cachinal;MAIN;37|38
36D4C92B;3;STK;N/A;NRP;STR;N/A;QTZ|ADS|SER|FLU;Cachinal;MAIN;38
37617794;1;VEN;FLB;CNT;COM;GAL|SPH|PYR|POH|CPY;CAC|SID|QTZ;Wonderful vein system;MAIN;18|26|30|31
37617794;2;VEN;BRE;CNT;COM;GAL|SPH;N/A;Wonderful vein system;MAIN;18|19|26
388C3C44;1;BXH;N/A;NRP;COM;PYR|GAL|TET|FRB|SPH|PYG|NSV|CPY|ACN;QTZ|BAR|CAC;Dios Padre;MAIN;15|16
388C3C44;2;SHM;N/A;NRP;COM;PYR|GAL|TET|FRB|SPH|PYG|NSV|CPY|ACN;QTZ|BAR|CAC;Dios Padre;MAIN;15|16
388C3C44;3;VEN;N/A;NRP;COM;PYR|GAL|TET|FRB|SPH|PYG|NSV|CPY|ACN;QTZ|BAR|CAC;Dios Padre;MAIN;15|16
388C3C44;4;DIS;N/A;NRP;COM;PYR|GAL|TET|FRB|SPH|PYG|NSV|CPY|ACN;QTZ|BAR|CAC;Dios Padre;MAIN;13|16
388C3C44;5;STK;N/A;NRP;COM;GAL|ACN|TET;N/A;Dios Padre;MAIN;16
384ECF54;1;VEN;OBS;POD;STR;GAL|SPH|PYR|CPY|HEM|NSV|PYG|FRB|ACN|TET|NAU|BOR|MLC|LIM|CER;QTZ|ANK|SID|FUC|SER|DLM|CAC;Ying Vein System;MAIN;53|54|55|57|59|62|64|66|67
384ECF54;2;VEN;PSM;POD;STR;GAL|SPH|PYR|CPY|HEM|NSV|PYG|FRB|ACN|TET|NAU|BOR|MLC|LIM|CER;QTZ|ANK|SID|FUC|SER|DLM|CAC;Ying Vein System;MAIN;59|62
38925A06;1;VEN;OBS;NRP;STR;ACN|PYG|PYR|SPH|CPY;QTZ;San Ignacio;MAIN;23|26|27
38925A06;2;STK;OBS;NRP;STR;ACN|PYG|PYR|SPH|CPY;QTZ;San Ignacio;MAIN;23|26|27
38925A06;3;BXH;OBS;NRP;STR;ACN|PYG|PYR|SPH|CPY;QTZ;San Ignacio;MAIN;23|26|27
38925A06;4;VEN;COL;NRP;STR;ACN|PYG|PYR|SPH|CPY;QTZ;San Ignacio;MAIN;23|26|27
38925A06;5;STK;COL;NRP;STR;ACN|PYG|PYR|SPH|CPY;QTZ;San Ignacio;MAIN;23|26|27
38925A06;6;BXH;COL;NRP;STR;ACN|PYG|PYR|SPH|CPY;QTZ;San Ignacio;MAIN;23|26|27
389E582B;1;MSV;CKS;SIN;COM;PYR|CPY|ACN|PYG|NSV|SPH|GAL|TET;QTZ|CAC|BAR|HEM|ANK|CLO|CHD;DVT Exhalite Horizon;MAIN;34|35|37|39
389E582B;2;BXH;BRE;SIN;COM;PYR|CPY|ACN|PYG|NSV|SPH|GAL|TET;QTZ|CAC|BAR|HEM|ANK|CLO|CHD;DVT Exhalite Horizon;MAIN;34|35|37|39
389E582B;3;STK;N/A;SIN;COM;CPY|GAL|SPH;QTZ|CHD|CAC|ANK|CLO;DVT Exhalite Horizon;MAIN;37|39|53
3ACF6E1B;1;VEN;BRE;CNT;COM;TET|GAL|CPY|PYR|SPH|ASP|POH;SID|QTZ|ANK|DLM|CAC|BAR;Galena Mine;MAIN;30|31|32|33|34
3B57C7E0;1;VEN;BRE;NRP;STR;SPH|GAL|ACN|CPY|ZNC|GOE|PYR|HEM|MNO|PLA|COV|CHC|ENG|AND2|PLB|GRE;QTZ|CAC|WUL|BAR;San José vein;MAIN;24|27|29|30
3B57C7E0;2;STK;N/A;NRP;STR;N/A;QTZ;San José vein;MAIN;29
3C1BDBE1;1;VEN;OBS;NRP;STR;GAL|ACN|SPH|PYR|ASP|CER|SMI;CAC|ANK|SID|QTZ;Miguel Auza;MAIN;44|48|49
3C1BDBE1;2;VEN;COL;NRP;STR;GAL|ACN|SPH|PYR|ASP|CER|SMI;CAC|ANK|SID|QTZ;Miguel Auza;MAIN;44|48|49
3C1BDBE1;3;VEN;VUG;NRP;STR;GAL|ACN|SPH|PYR|ASP|CER|SMI;CAC|ANK|SID|QTZ;Miguel Auza;MAIN;44|48|49
3C1BDBE1;4;STK;N/A;NRP;STR;SPH|GAL|NAU|NAG;CAC;Miguel Auza;MAIN;52
3AF14E20;1;REP;N/A;NRP;COM;GAL|SPH|PYR|ACN|NSV|PRU;CAC|GYP|QTZ|FLU|BAR;Platosa;MAIN;41|42|43
3AF14E20;2;MSV;N/A;NRP;COM;GAL|SPH|PYR|ACN|NSV|PRU;CAC|GYP|QTZ|FLU|BAR;Platosa;MAIN;41|42|43
3AF14E20;3;DIS;N/A;NRP;COM;GAL|SPH|PYR|ACN|NSV|PRU;CAC|GYP|QTZ|FLU|BAR;Platosa;MAIN;41|42|43
3AF14E20;4;VEN;N/A;NRP;COM;GAL|SPH|PYR|ACN|NSV|PRU;CAC|GYP|QTZ|FLU|BAR;Platosa;MAIN;41|42|43
3AF14E20;5;BXH;BRE;NRP;COM;GAL|ACN;DLM|GYP;Platosa;MAIN;41|43
3C805E8B;1;VEN;OBS;PLG;STR;GAL|SPH|CPY|PLB|TET|PYG|FRE|ACN|NSV|PYR|ASP;QTZ|ADS;Martha;MAIN;26|27|35|36
3C805E8B;2;BXH;BRE;PLG;STR;GAL|SPH|CPY|PLB|TET|PYG|FRE|ACN|NSV|PYR|ASP;QTZ|ADS;Martha;MAIN;26|27|35|36
3C805E8B;3;STK;N/A;PLG;STR;GAL|SPH|CPY|PLB|TET|PYG|FRE|ACN|NSV|PYR|ASP;QTZ|ADS;Martha;MAIN;26|27|35|36
3DB4603B;1;REP;N/A;NRP;COM;SPH|CPY|MAG|HEM|BOR|PYR|GAL|POH|TEN;QTZ|EPD|GAR|CLO|CAC;Caledonia;MAIN;39|42
3DB4603B;2;DIS;N/A;NRP;COM;SPH|CPY|MAG|HEM|BOR|PYR|GAL|POH|TEN;QTZ|EPD|GAR|CLO|CAC;Caledonia;MAIN;42
3DB4603B;3;MSV;N/A;NRP;COM;SPH|CPY|MAG|HEM|BOR|PYR|GAL|POH|TEN;QTZ|EPD|GAR|CLO|CAC;Caledonia;MAIN;42
3CC20B2D;1;STK;VUG;NRP;COM;TET|GAL;SID|ANK|QTZ;Nizhny Endybal;MAIN;85|87|88|89
3D025485;1;VEN;N/A;NRP;STR;STB|ASP|PYR|NAU|NSV|GOE;QTZ;Arthurs Seat;MAIN;27|28|30|31|32|33
3D025485;2;SHV;N/A;NRP;STR;N/A;N/A;Arthurs Seat;MAIN;31
3E71680C;1;VEN;BRE;NRP;COM;GAL|TET|NSV|PLB|STP|PYG|SPH|PYR|POH|ASP|CPY|JAM|BLG|CST;SID|QTZ|CAC;Flame & Moth;MAIN;31|33|34|35
3E71680C;2;BXH;BRE;NRP;COM;GAL|TET|NSV|PLB|STP|PYG|SPH|PYR|POH|ASP|CPY|JAM|BLG|CST;SID|QTZ|CAC;Flame & Moth;MAIN;31|33|34|35
3DE238EC;1;REP;N/A;CNT;COM;PYR|SPH|GAL|CPY|BOR|POH|MOL|NAU|NAG;GAR|WOL|PYX|EPD|CAC;Cerro Las Minitas;MAIN;28|30|31|33|34
3DE238EC;2;MSV;N/A;CNT;COM;PYR|SPH|GAL|CPY|BOR|POH|MOL|NAU|NAG;GAR|WOL|PYX|EPD|CAC;Cerro Las Minitas;MAIN;28|30|31|33|34
3DE238EC;3;DIS;N/A;CNT;COM;PYR|SPH|GAL|CPY|BOR|POH|MOL|NAU|NAG;GAR|WOL|PYX|EPD|CAC;Cerro Las Minitas;MAIN;28|30|31|33|34
3DE238EC;4;VEN;N/A;CNT;COM;PYR|SPH|GAL|CPY|BOR|POH|MOL|NAU|NAG;GAR|WOL|PYX|EPD|CAC;Cerro Las Minitas;MAIN;28|30|31|33|34
3E19CE93;1;VEN;OBS;PLG;COM;PYR|NAU|ELC|FRB|STP|PRU|PYG|PLB|STM|NSV|ACN|CGY|BOL|SPH|GAL|CPY|TET|BOR|LUZ;QTZ|CHD|ADS|FLU|BAR|CAC|RHO|ANK|SID|KAO|ILL|SME|SER|PYF|HEM|LIM;Cerro Bayo;MAIN;22|24|25
3F15923D;1;SHM;N/A;SIN;COM;ASP|PYR|CPY|NSV|SPH|GAL|MRC|ACN|PLB|TET|TEN|POH;QTZ|CAC|CLO;Zgounder;MAIN;66|67|68
3F15923D;2;VEN;N/A;SIN;COM;ASP|PYR|CPY|NSV|SPH|GAL|MRC|ACN|PLB|TET|TEN|POH;QTZ|CAC|CLO;Zgounder;MAIN;66|67|68
3F15923D;3;DIS;N/A;SIN;COM;ASP|PYR|CPY|NSV|SPH|GAL|MRC|ACN|PLB|TET|TEN|POH;QTZ|CAC|CLO;Zgounder;MAIN;66|67|68
3F3F8FB8;1;VEN;OBS;CNT;STR;PYG|ACN|PLB|GAL|SPH|ELC|CPY|PYR|POH|NAU;QTZ|ADS|GAR|PYX|AXN|CLO|ILV;Valdecañas vein system;MAIN;41|43|44|45
3F3F8FB8;2;VEN;BRE;CNT;STR;PYG|ACN|PLB|GAL|SPH|ELC|CPY|PYR|POH|NAU;QTZ|ADS|GAR|PYX|AXN|CLO|ILV;Valdecañas vein system;MAIN;41|43|44|45
3F3F8FB8;3;VEN;COL;CNT;STR;PYG|ACN|PLB|GAL|SPH|ELC|CPY|PYR|POH|NAU;QTZ|ADS|GAR|PYX|AXN|CLO|ILV;Valdecañas vein system;MAIN;41|43|44|45
3F3F8FB8;4;VEN;VUG;CNT;STR;PYG|ACN|PLB|GAL|SPH|ELC|CPY|PYR|POH|NAU;QTZ|ADS|GAR|PYX|AXN|CLO|ILV;Valdecañas vein system;MAIN;41|43|44|45
3FB35B92;1;VEN;BRE;CNT;COM;TET|CPY|GAL|PYR|SPH|ASP|POH;SID|QTZ|ANK|DLM|CAC|BAR;Galena mine complex;MAIN;28|32|33|34
407170A7;1;VEN;OBS;NRP;STR;SPH|GAL|PYR|ASP|TET|STB|POH|ZIN|BOU|MNO|NSV|FRB|BLG|CPY|COV|PYG;QTZ|CAC|SID|ANK|CLO|BAR|MAG|HEM;Treasure Mountain;MAIN;23|24|25|27
3F5BC8C7;1;VEN;OBS;CNT;COM;ACN|NSV|SPH|GAL|CPY|PYR|BOR|MRC;QTZ|CAC|BAR|HEM;San Marcial Vein;MAIN;43|45
3F5BC8C7;2;BXH;BRE;CNT;COM;ACN|NSV|SPH|GAL|CPY|PYR|BOR|MRC;QTZ|CAC|BAR|HEM;San Marcial Vein;MAIN;43|45
3F5BC8C7;3;STK;N/A;CNT;COM;ACN|NSV|SPH|GAL|CPY|PYR|BOR|MRC;QTZ|CAC|BAR|HEM;San Marcial Vein;MAIN;43|45
3F5BC8C7;4;DIS;N/A;CNT;COM;ACN|NSV|SPH|GAL|CPY|PYR|BOR|MRC;QTZ|CAC|BAR|HEM;San Marcial Vein;MAIN;43|45
3FEF94CF;1;VEN;N/A;POD;COM;NSV|NBM|GAL|SPH|CPY|PYR|POH|ERY|NIC;QTZ|CAC|KSP;Hector Property;MAIN;39|40|41|43
3FEF94CF;2;DIS;N/A;POD;COM;PYR|CPY;N/A;Hector Property;MAIN;39|40
3FEF94CF;3;REP;N/A;POD;COM;N/A;N/A;Hector Property;MAIN;39|43
3FEF94CF;4;SHM;N/A;POD;COM;N/A;N/A;Hector Property;MAIN;39|43
4098286B;1;VEN;OBS;POD;STR;SPH|GAL|PYR|ASP|TET|STB|POH|ZIN|BOU|MNO|NSV|FRB|MAG|HEM|BLG|CPY|COV|PYG;QTZ|CAC|SID|CLO|BAR|ANK;Treasure Mountain;MAIN;19|20|21|22
426B7D5E;1;VEN;OBS;NRP;STR;TET|FRB|ACN|AND2|DIAP|PYR|MRC|BLG|SPH|GAL|CPY|PRU|PYG;QTZ|BAR|CHD|HEM|MNO|GOE|JAR;Corani;MAIN;68|69|70|72|75
426B7D5E;2;STK;OBS;NRP;STR;TET|FRB|ACN|AND2|DIAP|PYR|MRC|BLG|SPH|GAL|CPY|PRU|PYG;QTZ|BAR|CHD|HEM|MNO|GOE|JAR;Corani;MAIN;68|69|70|72|73|75
426B7D5E;3;BXH;OBS;NRP;STR;TET|FRB|ACN|AND2|DIAP|PYR|MRC|BLG|SPH|GAL|CPY|PRU|PYG;QTZ|BAR|CHD|HEM|MNO|GOE|JAR;Corani;MAIN;68|69|70|72|73|75
42A849D3;1;VEN;COL;SIN;STR;GAL|SPH|PYR|CPY|NAU|TET|FRB|ACN;QTZ|CAC|RHO|CHD|RDN|BAR;Tangana Sector;MAIN;59|65|70
42A849D3;2;VEN;OBS;SIN;STR;GAL|SPH|PYR|CPY|NAU|TET|FRB|ACN;QTZ|CAC|RHO|CHD|RDN|BAR;Tangana Sector;MAIN;59|70
42A849D3;3;VEN;BRE;SIN;STR;GAL|SPH|PYR|CPY|NAU|TET|FRB|ACN;QTZ|CAC|RHO|CHD|RDN|BAR;Tangana Sector;MAIN;59
40D526D1;1;VEN;OBS;PLG;STR;ACN|ELC|PYR|SPH|GAL|CPY|NSV|PLB|STM;QTZ|CAC|ADS|FLU|ZEO;Trinidad Deposit;MAIN;47|50|51|53|66|67|70
40D526D1;2;BXH;COL;PLG;STR;ACN|ELC|PYR|SPH|GAL|CPY|NSV|PLB|STM;QTZ|CAC|ADS|FLU|ZEO;Trinidad Deposit;MAIN;47|50|51|53|66|67|70
40D526D1;3;STK;CKS;PLG;STR;ACN|ELC|PYR|SPH|GAL|CPY|NSV|PLB|STM;QTZ|CAC|ADS|FLU|ZEO;Trinidad Deposit;MAIN;47|50|51|53|66|67|70
40D526D1;4;SHV;N/A;PLG;STR;ACN|ELC|PYR|SPH|GAL|CPY|NSV|PLB|STM;QTZ|CAC|ADS|FLU|ZEO;Trinidad Deposit;MAIN;47|50|67
437AC06E;1;VEN;OBS;NRP;STR;PYR|POH|SPH|GAL|CPY|TET|FRB|ACN|PYG|NSV|NAU|ELC|TEN;QTZ|ADS|SER|ILL|CAC|CHD|BAR;Santa Ana Project;MAIN;54|55|56
437AC06E;2;STK;BRE;NRP;STR;PYR|POH|SPH|GAL|CPY|TET|FRB|ACN|PYG|NSV|NAU|ELC|TEN;QTZ|ADS|SER|ILL|CAC|CHD|BAR;Santa Ana Project;MAIN;54|55|56
437AC06E;3;DIS;VUG;NRP;STR;PYR|POH|SPH|GAL|CPY|TET|FRB|ACN|PYG|NSV|NAU|ELC|TEN;QTZ|ADS|SER|ILL|CAC|CHD|BAR;Santa Ana Project;MAIN;54|55|56
437AC06E;4;REP;N/A;NRP;STR;PYR|POH|SPH|GAL|CPY|TET|FRB|ACN|PYG|NSV|NAU|ELC|TEN;QTZ|ADS|SER|ILL|CAC|CHD|BAR;Santa Ana Project;MAIN;54|55|56
431A790D;1;VEN;OBS;CNT;COM;NAU|ELC|ACN|PYR;QTZ|CAC|ADS|FLU|BAR|CHD;Mogollon District Veins;MAIN;73|74|75
431A790D;2;VEN;BRE;CNT;COM;NAU|ELC|ACN|PYR;QTZ|CAC|ADS|FLU|BAR|CHD;Mogollon District Veins;MAIN;73|74|75
431A790D;3;VEN;COL;CNT;COM;NAU|ELC|ACN|PYR;QTZ|CAC|ADS|FLU|BAR|CHD;Mogollon District Veins;MAIN;73|74|75
43909512;1;VEN;BRE;NRP;STR;SPH|GAL|ACN|CPY|ZNC|PYR|COV|CHC|ENG|AND2|POE|GRE;QTZ|CAC|WUL|BAR|GOE|HEM|MNO|PLA;San José;MAIN;19|23
43909512;2;STK;N/A;NRP;STR;N/A;QTZ;San José;MAIN;23
431186BA;1;BXH;N/A;NRP;COM;PYR|MRC|ENG|CPY|BOR|COV|TET|TEN|GAL|SPH|GEO|NAU|ELC|NSV|PRU|PYG|ORP|REA|MLC|JAR|CPR|CER|ANG|NCU;QTZ|HEM|SID|CAC|FLU|BAR|MAG|RHO|GYP|GAR;Yauricocha Mine;MAIN;49|53|54|55|56|57|58|59|60|61|62|63|64|69|75|78|85
431186BA;2;REP;N/A;NRP;COM;PYR|MRC|ENG|CPY|BOR|COV|TET|TEN|GAL|SPH|GEO|NAU|ELC|NSV|PRU|PYG|ORP|REA|MLC|JAR|CPR|CER|ANG|NCU;QTZ|HEM|SID|CAC|FLU|BAR|MAG|RHO|GYP|GAR;Yauricocha Mine;MAIN;49|53|54|55|56|57|58|59|60|61|62|63|64|69|74|75|78
431186BA;3;VEN;N/A;NRP;COM;PYR|MRC|ENG|CPY|BOR|COV|TET|TEN|GAL|SPH|GEO|NAU|ELC|NSV|PRU|PYG|ORP|REA|MLC|JAR|CPR|CER|ANG|NCU;QTZ|HEM|SID|CAC|FLU|BAR|MAG|RHO|GYP|GAR;Yauricocha Mine;MAIN;49|53|54|55|56|57|58|59|60|61|62|63|64|69|74|75|78
431186BA;4;DIS;N/A;NRP;COM;PYR|MRC|ENG|CPY|BOR|COV|TET|TEN|GAL|SPH|GEO|NAU|ELC|NSV|PRU|PYG|ORP|REA|MLC|JAR|CPR|CER|ANG|NCU;QTZ|HEM|SID|CAC|FLU|BAR|MAG|RHO|GYP|GAR;Yauricocha Mine;MAIN;49|53|54|55|56|57|58|59|60|61|62|63|64|69|74|75|78
431186BA;5;MSV;N/A;NRP;COM;PYR|MRC|ENG|CPY|BOR|COV|TET|TEN|GAL|SPH|GEO|NAU|ELC|NSV|PRU|PYG|ORP|REA|MLC|JAR|CPR|CER|ANG|NCU;QTZ|HEM|SID|CAC|FLU|BAR|MAG|RHO|GYP|GAR;Yauricocha Mine;MAIN;49|53|54|55|56|57|58|59|60|61|62|63|64|69|75|78
431186BA;6;STK;N/A;NRP;COM;PYR|MRC|ENG|CPY|BOR|COV|TET|TEN|GAL|SPH|GEO|NAU|ELC|NSV|PRU|PYG|ORP|REA|MLC|JAR|CPR|CER|ANG|NCU;QTZ|HEM|SID|CAC|FLU|BAR|MAG|RHO|GYP|GAR;Yauricocha Mine;MAIN;49|53|54|55|56|57|58|59|60|61|62|63|64|69|75|78|85
43BF37D3;1;VEN;OBS;NRP;COM;GAL|FRB|NSV|PLB|STP|PYG|SPH|PYR|ASP|CPY|JAM;SID|QTZ|CAC|DLM|ANK;Bermingham;MAIN;31|35|36|37
43BF37D3;2;VEN;BRE;NRP;COM;GAL|FRB|NSV|PLB|STP|PYG|SPH|PYR|ASP|CPY|JAM;SID|QTZ|CAC|DLM|ANK;Bermingham;MAIN;35|36|37
441BB576;1;REP;N/A;NRP;COM;SPH|GAL|PYR|CPY|MAG|MOL|BOR|TEN|TET|ASP;GAR|PYX|RDN|VES|WOL|EPD|HEM|QTZ|ANH|CAC;La Colorada skarn deposit;MAIN;47|48|50|51
441BB576;2;DIS;N/A;NRP;COM;SPH|GAL|PYR|CPY|MAG;N/A;La Colorada skarn deposit;MAIN;48
441BB576;3;MSV;N/A;NRP;COM;SPH|GAL|PYR|CPY|MAG;N/A;La Colorada skarn deposit;MAIN;48
441BB576;4;BXH;N/A;NRP;COM;N/A;N/A;La Colorada skarn deposit;MAIN;50
43E7C21F;1;VEN;COL;NRP;STR;PYR|POH|CST|ASP|SPH|STN|GAL|BLG|BOU|PYG|MIA|PLB|FRB|ARG|SSLT|AND2|SEM|GEO|ACN|MRC|CPY|SCH|MAT|ALAS|CAN|ARGY|STB;QTZ|CHD|KAO|ALN|CLO|BAR;Pirquitas;MAIN;60|62|63|64|65
