pdf_hash;vein_id;vein_type;target_name;target_role;evidence_pages
CFC97564;1;QSF;Volta Grande;MAIN;33|34
CFC97564;2;QCC;Volta Grande;MAIN;32
D01DBB01;1;QCC;New Beliveau;MAIN;82|86|88
D01DBB01;2;EXT;New Beliveau;MAIN;87
D01DBB01;3;SHV;New Beliveau;MAIN;87
D03502D8;1;QCC;Fenn-Gib Deposit;MAIN;48
D03FA90B;1;QCC;Agbaou;MAIN;37
D03FA90B;2;QSF;Agbaou;MAIN;37
D07DE927;1;QCC;Amaruq;MAIN;67|68
D09B7FF2;1;QSF;Lunch Pond South Extension;MAIN;37
D0A8A5F3;1;QSF;Twangiza Main;MAIN;45|46
D1310779;1;QSF;Minapampa;MAIN;48
D10D204F;1;QSF;Paiol;MAIN;74
D10D204F;2;QCC;Paiol;MAIN;75
D1733401;1;QCC;Diakha;MAIN;44
D1733401;2;CAV;Diakha;MAIN;44
D1733401;3;QTU;Diakha;MAIN;44
D180F7DA;1;AUR;West Branch;MAIN;57
D180F7DA;2;QTU;West Branch;MAIN;57
D180F7DA;3;QSF;West Branch;MAIN;57
D180F7DA;4;QCC;West Branch;MAIN;58
D1DED693;1;QCC;Eastern Extension;MAIN;24|32
D1C7DCAE;1;QCC;Cosmo;MAIN;73|76
D200A2DF;1;QCC;Kibali-Durba-Karagba Trend;MAIN;59
D200A2DF;2;QSF;Kibali-Durba-Karagba Trend;MAIN;51
D229183F;1;QSF;Corcoesto;MAIN;43|49
D202B950;1;QCC;Tin Cup zone;MAIN;29
D213D0EA;1;QCC;Duparquet deposit;MAIN;79|86
D245FB2F;1;QCC;Alexander Mine;MAIN;33
D248E3F0;1;QCC;325-Megane Zone;MAIN;99|100
D248E3F0;2;QSF;325-Megane Zone;MAIN;88|93
D248DF2B;1;QSF;Volta Grande;MAIN;37|38
D25C0E75;1;QCC;Diba;MAIN;70|71
D281449C;1;SHV;Luhwaika;MAIN;63
D281449C;2;EXT;Luhwaika;MAIN;63
D2BA22F7;1;QCC;South West;MAIN;62
D2C39319;1;QCC;Ronguen gold deposit;MAIN;35|36
D2C39319;2;SHV;Ronguen gold deposit;MAIN;35
D2C39319;3;EXT;Ronguen gold deposit;MAIN;36
D38C5804;1;QTU;Eau Claire;MAIN;65|66
D38C5804;2;MUL;Eau Claire;MAIN;67
D3E94EA4;1;QSF;F2 Gold System;MAIN;29|30
D3BD1C31;1;QSF;ACMA-Lewis;MAIN;65|72|73
D3BD1C31;2;QCC;ACMA-Lewis;MAIN;65|66|72|73
824A53D2;1;QCC;No. 4 Plug;MAIN;49
824A53D2;2;EXT;No. 4 Plug;MAIN;36
824A53D2;3;SHV;No. 4 Plug;MAIN;36
485334B3;1;AUR;Perron;MAIN;15
76AE6E21;1;AUR;Solona;MAIN;48|49
50EA2105;1;AUR;BM Property;MAIN;16|19
4CF7B3C4;1;QCC;Tower Gold Project;MAIN;104|106|109|113
860C3667;1;QSF;Gounkoto;MAIN;39
860C3667;2;QCC;Gounkoto;MAIN;39
524A25F5;1;QSF;Montagne d'Or;MAIN;41|43
524A25F5;2;QCC;Montagne d'Or;MAIN;43
7FA769BE;1;QCC;Jean Gobele;MAIN;13|19
7C84371F;1;SHV;Piaba;MAIN;69
7C84371F;2;EXT;Piaba;MAIN;69
809339BA;1;QCC;Juby Zone;MAIN;49
809339BA;2;QSF;Juby Zone;MAIN;49
809339BA;3;EXT;Juby Zone;MAIN;54
80BE5D2B;1;QSF;Valentine Lake Deposits;MAIN;58
80BE5D2B;2;EXT;Valentine Lake Deposits;MAIN;65
80BE5D2B;3;FLT;Valentine Lake Deposits;MAIN;65
4F7B85A8;1;QSF;Spring Valley;MAIN;58|60|61
7EEAF943;1;SHV;Piaba;MAIN;58
7EEAF943;2;EXT;Piaba;MAIN;50|58
7EEAF943;3;MUL;Piaba;MAIN;58
6405EAA9;1;QSF;Friday Zone;MAIN;14|15
7E9A60AF;1;QSF;Mineral Ridge;MAIN;3|51|52|58
4ABEB133;1;QCC;Tabakoto Deposit;MAIN;73
7D6F399F;1;SHV;Holloway-Holt Project;MAIN;65
7D6F399F;2;EXT;Holloway-Holt Project;MAIN;58|64
7246F25E;1;QCC;Kunsu;MAIN;43|45
8574DCE9;1;AUR;Madsen Deposit;MAIN;90|102
8574DCE9;2;SKV;Madsen Deposit;MAIN;90|92
7A0689E5;1;QSF;Ity Gold Mine;MAIN;54|63
5457D9C0;1;QCC;Cuiú Cuiú;MAIN;62
5457D9C0;2;QSF;Cuiú Cuiú;MAIN;49
8AA26423;1;QSF;Valley;MAIN;72
5D6EA3D4;1;QSF;Orenada Zone 4;MAIN;21
5D6EA3D4;2;QCC;Orenada Zone 4;MAIN;21
5D6EA3D4;3;MUL;Orenada Zone 4;MAIN;22
56560B53;1;QSF;Noseno;MAIN;35
56560B53;2;SHV;Noseno;MAIN;34|35
56560B53;3;MUL;Noseno;MAIN;34
68961915;1;QSF;Bigar Hill;MAIN;77
65C913B8;1;QSF;Radcliff Mine;MAIN;36
43C943BC;1;QSF;Pilar;MAIN;54|57|60|61
691CA9D5;1;MUL;Kumtor;MAIN;57
7D444D82;1;QCC;Frankfield East Deposit;MAIN;50
7D444D82;2;QSF;Frankfield East Deposit;MAIN;51
69D92AD9;1;SKV;Mesquite Mine;MAIN;57
69D92AD9;3;QAD;Mesquite Mine;MAIN;57
69D92AD9;4;CAV;Mesquite Mine;MAIN;57
81F1CA0D;1;QSF;Brewery Creek Project;MAIN;66|68|69
81F1CA0D;2;QCC;Brewery Creek Project;MAIN;68
81F1CA0D;3;SHV;Brewery Creek Project;MAIN;63|64|66|67|68
488CB3E5;1;AUR;Cheechoo B-West;MAIN;64|65
44B2CDE0;1;QCC;Goldboro;MAIN;100|105
60AC8A90;1;CAV;West Pequop;MAIN;38|40
71519F7B;1;AUR;White Foil;MAIN;27|31
8C4B1AEA;1;SHV;São Francisco Mine;MAIN;34|35
8C4B1AEA;2;AUR;São Francisco Mine;MAIN;34|35
675A8CD2;1;AUR;Boyer Lake;MAIN;19|21
8094542A;1;QCC;Queensway;MAIN;72|75|79|85
50C9D795;1;QCC;Frankfield Deposit;MAIN;26
50C9D795;2;QSF;Frankfield Deposit;MAIN;27
8370D55A;1;QCC;O'Brien Project;MAIN;78
7514C5D7;1;QSF;Powerline;MAIN;85|87
7514C5D7;2;PMV;Powerline;MAIN;87
45129AC2;1;QSF;Doris Deposit;MAIN;90
73BB641B;1;QCC;Piment Zone;MAIN;38|39
86F5DCCA;1;QFV;Canadian Malartic deposit;MAIN;54
D40A379A;1;QFV;Fazenda Brasileiro;MAIN;46
D4CF8324;1;QSF;Central Zone;MAIN;15
D4CF8324;2;SUV;Central Zone;MAIN;15
D4806B81;1;CAV;Mexican Hat;MAIN;42
D4806B81;2;QSF;Mexican Hat;MAIN;42
D4F918AC;1;QSF;Whirlwind Jack Property;MAIN;21
D4F918AC;2;QFV;Whirlwind Jack Property;MAIN;21
D54E165D;1;QCC;EMZ;MAIN;48|55
D54E165D;2;SHV;EMZ;MAIN;48|62
D54E165D;3;EXT;EMZ;MAIN;48|62
D54E165D;4;QSF;EMZ;MAIN;55
D5FB67AD;1;QCC;KGP Project;MAIN;52|53
D602984C;1;QSF;Elizabeth Gold;MAIN;56
D60E5A09;1;QSF;Twangiza;MAIN;43
D64CDE97;1;AUR;Taparko;MAIN;42|44
D67719DD;1;QSF;Island Gold;MAIN;38
D67719DD;2;AUR;Island Gold;MAIN;34|38
D67719DD;3;QCC;Island Gold;MAIN;34|38
D67719DD;4;QTU;Island Gold;MAIN;42
D69A69BB;1;QSF;Farabakoura;MAIN;40|42|46|52
D6B0A632;1;QSF;Buckreef Prospect;MAIN;43
D6B0A632;2;MUL;Buckreef Prospect;MAIN;43
D7506DA8;1;QCC;Central;MAIN;100|113
D7506DA8;2;QSF;Central;MAIN;100
D7AC088D;1;QCC;Main Zone;MAIN;9|17
D7AC8406;1;QSF;55 Zone;MAIN;47|49
D7AC8406;2;QCC;55 Zone;MAIN;47
D7AC8406;3;QFV;55 Zone;MAIN;47
D7C25EB0;1;QSF;Surluga Deposit;MAIN;102|103
D7C25EB0;2;QTU;Surluga Deposit;MAIN;103
D7CF2CD9;1;QSF;Cerro de Oro;MAIN;68
D7E7A302;1;QSF;Dachang Main Zone (DMZ);MAIN;40
D7E7A302;2;QCC;Dachang Main Zone (DMZ);MAIN;45
D854EE8F;1;QCC;Goldboro;MAIN;111
D85EB4BF;1;QCC;Chimo Mine;MAIN;49|52
D835C902;1;QCC;Kiena Mine;MAIN;131|140
D835C902;2;SHV;Kiena Mine;MAIN;131|140|157
D835C902;3;QTU;Kiena Mine;MAIN;131|157
D835C902;4;EXT;Kiena Mine;MAIN;142|157
D8661928;1;QSF;Lunch Pond South Extension;MAIN;37
D87093B7;1;AUR;Riacho dos Machados;MAIN;49
D87093B7;2;QTU;Riacho dos Machados;MAIN;49
D8AC936D;1;QSF;Bilboes;MAIN;63|65
D902558E;1;AUR;Gruyere;MAIN;32
D902558E;2;QCC;Gruyere;MAIN;32
D902558E;3;SHV;Gruyere;MAIN;32
D8CED400;1;QSF;West Cache;MAIN;17|108
D8CED400;2;QCC;West Cache;MAIN;98|106
D8B7B091;1;QCC;Bonanza;MAIN;22
D96C6BD7;1;QSF;Neal Vein Zone;MAIN;37
D97FA297;1;QSF;Posse Deposit;MAIN;47|50
D9EF1BAF;1;QSF;Farley Lake deposit;MAIN;23
D9EF1BAF;2;QCC;Farley Lake deposit;MAIN;23
D9C5382E;1;QSF;Massawa;MAIN;73|74
D9C5382E;2;QCC;Massawa;MAIN;76
DA13E52C;1;SHV;Piaba;MAIN;78
DA13E52C;2;EXT;Piaba;MAIN;78
DA39C6FD;1;QCC;Nampala;MAIN;32
DAA5F488;1;EXT;Adelemont;MAIN;29
DAA5F488;2;SHV;Adelemont;MAIN;29
DAA56F2A;1;QSF;Surluga;MAIN;27
DA6A34ED;1;QAD;Smoking Pipe;MAIN;27|33
DB36BE35;1;QCC;Paiol;MAIN;72
DB61F4E9;1;QSF;Macraes;MAIN;60
DB71FEB1;1;SHV;Sabodala;MAIN;55
DB71FEB1;2;QCC;Sabodala;MAIN;55
DB845579;1;SHV;Osbell deposit;MAIN;44
DB845579;2;EXT;Osbell deposit;MAIN;44
DBA782B7;1;SHV;Sabodala;MAIN;50
DBA782B7;2;EXT;Sabodala;MAIN;50
DBC6F8F7;1;QSF;Vickers;MAIN;48|56
DBD344C8;1;FLT;Lookout Mountain;MAIN;48
DBDBEA12;1;QCC;Duquesne Mine;MAIN;49
DBF1243D;1;QCC;Dufferin Property;MAIN;40|45
DBF78A67;1;QSF;Main Discovery Zone;MAIN;36
DBF78A67;2;QCC;Main Discovery Zone;MAIN;36
DC34EA7F;1;AUR;Main Zone;MAIN;33
DC34EA7F;2;QAD;Main Zone;MAIN;33
DC299AC1;1;QSF;Tocantinzinho;MAIN;106
DC299AC1;2;QCC;Tocantinzinho;MAIN;106|107
DCD15115;1;QCC;Bellechasse-Timmins;MAIN;29|35
DCD15115;2;MUL;Bellechasse-Timmins;MAIN;29
DCF1261C;1;QCC;Appleton Fault Zone Mineralized Envelope;MAIN;90|96
DD14C27F;1;QFV;Canadian Malartic;MAIN;77
DD275AB6;1;QCC;Dora;MAIN;45
DD156BE8;1;QSF;Çöpler;MAIN;47
DD156BE8;2;SHV;Çöpler;MAIN;47|49
DD156BE8;3;SBV;Çöpler;MAIN;50
DD156BE8;4;CAV;Çöpler;MAIN;47
DD5658C5;1;QCC;Omai;MAIN;78
DD5658C5;2;QSF;Omai;MAIN;78
DD5658C5;3;EXT;Omai;MAIN;78
DD5658C5;4;SHV;Omai;MAIN;78
DD5658C5;5;MUL;Omai;MAIN;73|77|78
DD864CCE;1;QSF;Bissa Hill;MAIN;41
DD81B988;1;QCC;Serra Grande;MAIN;58|61
DD81B988;2;SHV;Serra Grande;MAIN;59
DD9C2A12;1;EXT;Sabodala;MAIN;51|55
DD9C2A12;2;SHV;Sabodala;MAIN;51|55
DDCB1D4D;1;AUR;Beauce Placer;MAIN;52
DDE332B0;1;QCC;Ceiba II deposit;MAIN;21
DE320208;1;FLT;Bonnefond South Intrusive;MAIN;61|62
DE320208;2;EXT;Bonnefond South Intrusive;MAIN;61
DE320208;3;QCC;Bonnefond South Intrusive;MAIN;59|62
DE37C87E;1;QCC;Discovery;MAIN;25|29|31
DE27B6DA;1;QSF;Holy Terror Gold Project;MAIN;43
DE27B6DA;2;AUR;Holy Terror Gold Project;MAIN;46
DE27B6DA;3;QCC;Holy Terror Gold Project;MAIN;43
DE3E7CC5;1;QCC;Lefa Gold Project;MAIN;52|57
DE3E7CC5;2;SHV;Lefa Gold Project;MAIN;52|57|64
DE3E7CC5;3;QSF;Lefa Gold Project;MAIN;61
DE3E7CC5;4;AUR;Lefa Gold Project;MAIN;61|64
DE3E7CC5;5;MUL;Lefa Gold Project;MAIN;65
DE71AB4D;1;QCC;Adumbi;MAIN;76|105
DE4BC606;1;QSF;Coringa;MAIN;42|56
DE4BC606;2;QCC;Coringa;MAIN;42
DE4BC606;3;EXT;Coringa;MAIN;52
DE4BC606;4;FLT;Coringa;MAIN;52
DE4BC606;5;SHV;Coringa;MAIN;52
DE73E093;1;QCC;Flordin;MAIN;59
DE7D5D7C;1;MUL;Black Fox Mine;MAIN;62
DE7D5D7C;2;SHV;Black Fox Mine;MAIN;62
DE7D5D7C;3;QCC;Black Fox Mine;MAIN;67|68
DEB77CBD;1;QSF;Wapolu;MAIN;27
DED0FE3A;1;QSF;Happy Valley Mine;MAIN;32
DED0FE3A;2;QCC;Happy Valley Mine;MAIN;32
DEC7E039;1;SHV;Scottie Gold Mine;MAIN;29|31|32
DEC7E039;2;QCC;Scottie Gold Mine;MAIN;32|33
DF894344;1;QSF;Caribou;MAIN;30|32
DF58885D;1;QSF;Thor Trend;MAIN;67|68
DF58885D;2;QCC;Thor Trend;MAIN;68
DF7D0B06;1;QSF;Corcoesto;MAIN;32|35|40|41
DF73E986;1;QCC;Lugushwa Project;MAIN;18|21
DF73E986;2;QSF;Lugushwa Project;MAIN;16|18
DF73E986;3;SHV;Lugushwa Project;MAIN;19
DF73E986;4;AUR;Lugushwa Project;MAIN;19
DFAB527F;1;FLT;Prestea;MAIN;43
DFC4DE4E;1;QCC;Pascalis Gold Trend;MAIN;73|77
DFC4DE4E;2;EXT;Pascalis Gold Trend;MAIN;73|77
DFC4DE4E;3;SHV;Pascalis Gold Trend;MAIN;73|77
DFBB3334;1;QCC;Magino mine;MAIN;33|36|39
DFDA0576;1;QCC;Rory's Knoll;MAIN;80
DFDA0576;2;QSF;Rory's Knoll;MAIN;80|90
DFDA0576;3;EXT;Rory's Knoll;MAIN;80|81
E019EE04;1;AUR;Sorowar;MAIN;52
E0673033;1;AUR;Swanson;MAIN;52|55
E0982BE2;1;MUL;Sukari;MAIN;47|49
E0982BE2;2;SHV;Sukari;MAIN;49
E0982BE2;3;EXT;Sukari;MAIN;49
E0E0185A;1;MUL;Pilar;MAIN;62
E0A92E12;1;QCC;Nyamebekyere Zone;MAIN;37
E0C00FAD;1;AUR;Nkran;MAIN;105
E0FC81FB;1;QCC;Magino Mine;MAIN;38
E11ABD21;1;QSF;Main Zone;MAIN;38|39
E11ABD21;2;QCC;Main Zone;MAIN;41
E134EDE7;1;QSF;Golden Gift;MAIN;54|55
E134EDE7;2;SHV;Golden Gift;MAIN;54
E134EDE7;3;EXT;Golden Gift;MAIN;55
E19EA265;1;QCC;McGarry Project;MAIN;28|30
E197597B;1;QSF;Marathon Deposit;MAIN;45
E197597B;2;QCC;Marathon Deposit;MAIN;45
E197597B;3;EXT;Marathon Deposit;MAIN;45|46
E197597B;4;SHV;Marathon Deposit;MAIN;46
E13FC7B9;1;QCC;Clavos;MAIN;35|39|40|41
E13FC7B9;2;QFV;Clavos;MAIN;35
E13FC7B9;3;AUR;Clavos;MAIN;39|41
E1DE0FD8;1;QCC;EMZ;MAIN;48|56
E1DE0FD8;2;SHV;EMZ;MAIN;50|61
E1DE0FD8;3;EXT;EMZ;MAIN;50|61
E1DE0FD8;5;QSF;EMZ;MAIN;56
E201A112;1;AUR;Riacho dos Machados;MAIN;50
E201A112;2;QTU;Riacho dos Machados;MAIN;50
E1E4E38F;1;QSF;Beartrack;MAIN;74|75|76
E1E4E38F;2;SHV;Beartrack;MAIN;76
E20A3737;1;QCC;Yaouré;MAIN;89|91
E20A3737;2;QTU;Yaouré;MAIN;89|91
E2C4B3B2;1;QSF;Turmalina deposit;MAIN;48|50
E27BEE16;1;QCC;New Polaris;MAIN;43|47|49
E27BEE16;2;MUL;New Polaris;MAIN;47
E2C9C2F8;1;AUR;Kofi Project Area;MAIN;22
E33A6659;1;SUV;Fayunkuang;MAIN;20
E34704A5;1;QSF;AurMac;MAIN;62
E34704A5;2;PMV;AurMac;MAIN;62
E34704A5;3;SHV;AurMac;MAIN;63
E2D1E072;1;QAD;Sandman Deposits;MAIN;45|53|54
E2D1E072;2;AUR;Sandman Deposits;MAIN;49
E3870BFB;1;QSF;Wesdome property;MAIN;32
E3870BFB;2;QCC;Wesdome property;MAIN;32
E3833EC8;1;QSF;Tumannoye;MAIN;26|27
E38808FF;1;QSF;Aprelkovo Gold Project;MAIN;50|53
E38808FF;2;AUR;Aprelkovo Gold Project;MAIN;47|50|53
E430E199;1;QSF;Sierra Alta;MAIN;44
E48E1688;1;QSF;B and WD Vein Complex;MAIN;38|39
E476DAA9;1;QCC;C1;MAIN;68
E476DAA9;2;SHV;C1;MAIN;68
E476DAA9;3;FLT;C1;MAIN;68
E476DAA9;4;MUL;C1;MAIN;68
E45E49B2;1;QSF;Segovia Project;MAIN;44|45|52
E4C57CDD;1;QCC;Great Bear;MAIN;59
E4C57CDD;2;AUR;Great Bear;MAIN;61|62
E4C57CDD;3;MUL;Great Bear;MAIN;65
E4E6C189;1;QSF;Las Pepas;MAIN;33
E4E6C189;2;TLD;Las Pepas;MAIN;33
E51EE1AB;1;QAD;San Andres;MAIN;27|29
E51EE1AB;2;QCC;San Andres;MAIN;26|29
E5619F06;1;QSF;Santo Antonio;MAIN;23|24
E5668683;1;QCC;Tiriganiaq;MAIN;49
E5668683;2;SHV;Tiriganiaq;MAIN;49|54
E5668683;3;MUL;Tiriganiaq;MAIN;49
E5668683;4;EXT;Tiriganiaq;MAIN;49
E53974E1;1;QCC;Kittila;MAIN;37|38
E53974E1;2;QSF;Kittila;MAIN;40|41
E5690B86;1;QSF;Pitt Gold;MAIN;29
E5B621B8;1;QCC;Monique;MAIN;88
E56FAD20;1;QSF;Zun-Holba;MAIN;63|65|67|70|72|73
E56FAD20;2;QCC;Zun-Holba;MAIN;75
E60C3006;1;QSF;Young-Davidson;MAIN;37
E60C3006;2;EXT;Young-Davidson;MAIN;37
E63BC6A4;1;QSF;Mandiana Gold Project;MAIN;28
E675A5F4;1;QSF;Tabakoroni;MAIN;28|29
E675A5F4;2;QCC;Tabakoroni;MAIN;28
E672616D;1;QCC;Kiena Mine;MAIN;78|79|80|83|84|85|86
E672616D;2;SHV;Kiena Mine;MAIN;86
E672616D;3;EXT;Kiena Mine;MAIN;87
E6F0BD40;1;AUR;Auclair;MAIN;10
E71454A8;1;QAD;Manhattan Deposit;MAIN;45
E6B4B7AE;1;QSF;Cachoeira;MAIN;67|69|70
E6B4B7AE;2;AUR;Cachoeira;MAIN;67|69
E6B4B7AE;3;EXT;Cachoeira;MAIN;67|69
E6CA62A8;1;QSF;Island Gold Mine;MAIN;36
E6CA62A8;2;AUR;Island Gold Mine;MAIN;31|36
E6CA62A8;3;QCC;Island Gold Mine;MAIN;31|37
E6CA62A8;4;QTU;Island Gold Mine;MAIN;36|37
E7698A6B;1;QSF;Golden Saddle;MAIN;67|68
E7FA0985;1;QSF;Goldboro;MAIN;47
E7FA0985;2;SHV;Goldboro;MAIN;36|46|49
E7FA0985;3;EXT;Goldboro;MAIN;46|49|50
E7FA0985;4;AUR;Goldboro;MAIN;41|46
E8138E0B;1;QSF;Piaba;MAIN;77
E8138E0B;2;QCC;Piaba;MAIN;77
E850B4F1;1;QCC;Aremu-Oko;MAIN;68|76|94|101
E850B4F1;2;QSF;Aremu-Oko;MAIN;72
E8CA9DD2;1;QCC;West Cache;MAIN;90|98
E8CA9DD2;2;QSF;West Cache;MAIN;100
E8CA9DD2;3;QTU;West Cache;MAIN;100
E8EA8E24;1;QCC;Bradshaw Deposit;MAIN;70
E8EA8E24;2;QSF;Bradshaw Deposit;MAIN;70
E92D245C;1;QSF;Sleepy Zone;MAIN;12|13
E998A776;1;QSF;Tankoro;MAIN;69|70|71
E998A776;2;QCC;Tankoro;MAIN;70|71
E998A776;3;SHV;Tankoro;MAIN;71
E998A776;4;EXT;Tankoro;MAIN;71
E93ABCBE;1;AUR;Meadowbank Deposits;MAIN;59|60
E93ABCBE;2;QCC;Meadowbank Deposits;MAIN;61|65
E9948280;1;AUR;Mankouké;MAIN;74|75|81
E99E0023;1;QCC;Suzdal Gold Mine;MAIN;52
E99E0023;2;AUR;Suzdal Gold Mine;MAIN;47
EA0B28B0;1;QCC;Madsen Mine;MAIN;74|76
EA331C93;1;QSF;Kundusuyulskaya;MAIN;40|41
EAA49D4A;1;QCC;Beposo;MAIN;31
EAA49D4A;2;EXT;Beposo;MAIN;31
EA3E93F3;1;QCC;Taurus Deposit;MAIN;28
EA3E93F3;2;QSF;Taurus Deposit;MAIN;28|29
EA9690E0;1;QSF;São Jorge;MAIN;43|46
EA9690E0;2;QCC;São Jorge;MAIN;42
EAC6088E;1;QCC;Uzboy;MAIN;26|27|37|40
EAC6088E;2;QSF;Uzboy;MAIN;35|36
EAC6088E;3;SBV;Uzboy;MAIN;36
EAD060EE;1;QCC;Kaburi;MAIN;21
EAD90A22;1;SHV;Serra Paraíso;MAIN;58|65
EAE5B1DE;1;AUR;Paracatu;MAIN;46
EAF9D86C;1;QSF;Alder Showing;MAIN;31
EAF9D86C;2;SHV;Alder Showing;MAIN;31
EAF9D86C;3;EXT;Alder Showing;MAIN;32
EAE4DEF8;1;QSF;Sewum;MAIN;47|48
EAF1BA97;1;QSF;FAT deposit;MAIN;95
EAF1BA97;2;QCC;FAT deposit;MAIN;95
EAFBC480;1;QCC;Gold Range Project;MAIN;16|17
EAFBC480;2;QSF;Gold Range Project;MAIN;17
EAFEEC78;1;QCC;Chirano;MAIN;33|35
EB2980D5;1;QSF;Ormsby zone;MAIN;49
EB05E215;1;QCC;Galat Sufar South (GSS);MAIN;54
EB05E215;2;MUL;Galat Sufar South (GSS);MAIN;54
EB05E215;3;AUR;Galat Sufar South (GSS);MAIN;51|54
EB33574D;1;QSF;Bingo;MAIN;17|20
EB7FFC5E;1;QSF;Laiva;MAIN;38
EB7FFC5E;2;QCC;Laiva;MAIN;38
EB7FFC5E;3;EXT;Laiva;MAIN;38
EB903EB6;1;QSF;Fifteen Mile Stream;MAIN;29|32|34
EB90939E;1;QFV;Antenna;MAIN;66|76
EB90939E;2;QCC;Antenna;MAIN;83
EBE240D8;1;EXT;Cariboo Mine Trend;MAIN;41
EBE240D8;2;SHV;Cariboo Mine Trend;MAIN;41
EBE240D8;3;FLT;Cariboo Mine Trend;MAIN;41
EBE240D8;4;QCC;Cariboo Mine Trend;MAIN;41
EC016AF8;1;QCC;Diakha;MAIN;47
EC016AF8;2;CAV;Diakha;MAIN;47
EC016AF8;3;QTU;Diakha;MAIN;47
EC39A737;1;QSF;Cuiú Cuiú;MAIN;56
EC39A737;2;QCC;Cuiú Cuiú;MAIN;56|69
EBFEE21F;1;QCC;Coffee;MAIN;47
ECB4852E;1;QCC;Black Pine;MAIN;75
ECBB1C94;1;EXT;Santa Gertrudis;MAIN;26|28
ECBB1C94;2;FLT;Santa Gertrudis;MAIN;28
ECBB1C94;3;MUL;Santa Gertrudis;MAIN;29
ECBB1C94;4;QCC;Santa Gertrudis;MAIN;29
ED1F0DF6;1;QSF;Bissa Hill;MAIN;33|34
ED0E95F4;1;QSF;Ollachea;MAIN;59
ED0E95F4;2;SHV;Ollachea;MAIN;59
ED53DCA7;1;QSF;Livengood;MAIN;81|83|86
ED8AACF2;1;QCC;Kunche;MAIN;40
ED486301;1;QCC;Madsen;MAIN;53|76
ED486301;2;SKV;Madsen;MAIN;53
ED486301;3;AUR;Madsen;MAIN;53|68
ED8D7B35;1;CAV;Goldstrike;MAIN;66|69|72
EDA02954;1;QSF;Dome Property;MAIN;34
EE23AA66;1;QSF;FAT deposit;MAIN;100
EE23AA66;2;QCC;FAT deposit;MAIN;100
EE890F08;1;AUR;Omega;MAIN;27
EE890F08;2;QCC;Omega;MAIN;28
EE7FB3B4;1;AUR;Nalunaq;MAIN;68|82
EE89D592;1;QSF;Sukari;MAIN;57|58
EE89D592;2;EXT;Sukari;MAIN;58
EE89D592;3;SHV;Sukari;MAIN;58
EF3C5D57;1;QSF;Agbaou;MAIN;67
EF236ED0;1;QSF;Leprechaun;MAIN;42
EF236ED0;2;EXT;Leprechaun;MAIN;38
EF4D26F4;1;QSF;Gold Crest zone;MAIN;29|40|41
EF4D26F4;2;QCC;Gold Crest zone;MAIN;40
EFA02577;1;QSF;Koné;MAIN;43|49
F04446A8;1;QSF;TW Deposit;MAIN;35|36|38
F04446A8;2;QCC;TW Deposit;MAIN;38
F025A671;1;QCC;Santa Gertrudis;MAIN;36
F01EC15D;1;QCC;Paddy's Flat;MAIN;88
F01EC15D;2;AUR;Paddy's Flat;MAIN;100
F01EC15D;3;QSF;Paddy's Flat;MAIN;102
F06AE8EB;1;QCC;Goose Property;MAIN;42
F0467946;1;QCC;Nkran;MAIN;71
F0E4420C;1;QCC;Borborema;MAIN;85
F0D4E8AA;1;AUR;Bell Creek;MAIN;45|46|49
F0F6AE0A;1;AUR;Nkran;MAIN;5|64
F1028D67;1;SHV;Macraes;MAIN;48|55
F1028D67;2;QSF;Macraes;MAIN;48|55
F0FFABE5;1;QAD;Tuvatu;MAIN;49
F0FFABE5;2;TLD;Tuvatu;MAIN;52
F0FFABE5;3;MGV;Tuvatu;MAIN;49
F124F58C;1;QCC;Bomboré Gold Project;MAIN;95
F124F58C;2;QSF;Bomboré Gold Project;MAIN;95
F124F58C;3;AUR;Bomboré Gold Project;MAIN;91|93
F147FDEE;1;QSF;Leprechaun gold deposit;MAIN;39|42
F147FDEE;2;EXT;Leprechaun gold deposit;MAIN;39|40
F147FDEE;3;SHV;Leprechaun gold deposit;MAIN;39|40
F13BC453;1;QCC;Black Fox deposit;MAIN;56|58|59|61
F14D4193;1;AUR;VG1;MAIN;19|23
F179040A;1;QCC;Quartz Zone;MAIN;49
F18DC39A;1;QCC;Brookbank Deposit;MAIN;16|55|57
F1DCDB02;1;QCC;Mantis;MAIN;29
F2370A54;1;FLT;Pine Tree-Josephine;MAIN;73
F2370A54;3;EXT;Pine Tree-Josephine;MAIN;73
F2370A54;4;QCC;Pine Tree-Josephine;MAIN;70|71
F239538A;1;QSF;Blackjack Zone;MAIN;29|33
F25494AE;1;QSF;Batman Deposit;MAIN;101|104
F26FE41D;1;QCC;F2 gold system;MAIN;60|64
F2C945F2;1;QCC;Doropo Project;MAIN;127|129
F2C945F2;2;MUL;Doropo Project;MAIN;127|128
F2EB37B6;1;QSF;Cape Spencer Gold Deposit;MAIN;63
F2EB37B6;2;QCC;Cape Spencer Gold Deposit;MAIN;60|63
F2EE6B65;1;QSF;Buckreef Prospect;MAIN;41
F2EE6B65;2;AUR;Buckreef Prospect;MAIN;41
F32EB5C6;1;QCC;Pine Tree-Josephine;MAIN;87
F32EB5C6;2;FLT;Pine Tree-Josephine;MAIN;88
F32EB5C6;3;EXT;Pine Tree-Josephine;MAIN;88
F32EB5C6;4;SHV;Pine Tree-Josephine;MAIN;91
