pdf_hash;alteration_id;alteration_type;alteration_timing;alteration_minerals;alteration_intensity;target_name;target_role;evidence_pages;alteration_type_src;alteration_minerals_src
69FA290E;1;AAH;UNK;ALN|DIC|KAO|ILL;N/A;Elena;MAIN;28|30;source;source
69FA290E;2;SIL;UNK;DSP;N/A;Elena;MAIN;28|30|33;source;source
69FA290E;3;AAH;UNK;QTZ|ALN;N/A;Elena;MAIN;30|33;source;source
69FA290E;4;AAH;UNK;ALN;N/A;Elena;MAIN;30;source;source
69FA290E;5;AAH;UNK;QTZ|DIC|KAO;N/A;Elena;MAIN;30;source;source
69FA290E;6;AAH;UNK;DIC|KAO;N/A;Elena;MAIN;30|33;source;source
69FA290E;7;ARG;UNK;KAO|ILL;N/A;Elena;MAIN;30;source;inferred_from_type
6A06CDBD;1;CAZ;SYN;ANK|CAC|QTZ|SER|CLO;1;Sukari;MAIN;58;source;source
6A06CDBD;2;SIL;SYN;QTZ;N/A;Sukari;MAIN;58;source;source
6A06CDBD;3;PHY;SYN;SER;N/A;Sukari;MAIN;58;source;source
6A06CDBD;4;ALZ;UNK;ALB;N/A;Sukari;MAIN;58;source;source
6A06CDBD;5;ARG;SYN;KAO|PYR|SER;3;Sukari;MAIN;58;source;source
6A06CDBD;6;PHY;SYN;SER|QTZ|ALB;N/A;Sukari;MAIN;58;source;source
6A4C8B30;2;PHY;UNK;SER|HEM;N/A;Mosquito Hill;MAIN;14;source;source
6A5AF28E;1;CAZ;SYN;DLM|CAC|RHO|STR|SID|ANK;N/A;North Stock;MAIN;48|49;source;codified
6A5AF28E;2;POT;SYN;ADS|CLO|BIO|MAG|ILL|SER;4;North Stock;MAIN;48|49;source;codified
6A5AF28E;3;ARG;SYN;CLY|PYF|KAO;N/A;North Stock;MAIN;48|50;source;codified
6A5AF28E;4;LIM;PST;JAR|LIM|GOE|HEM|MNO|ANH;N/A;North Stock;MAIN;49|50;codified;codified
6A5AF28E;5;SIL;PST;CHD|QTZ;N/A;North Stock;MAIN;49|50;source;source
6A5AF28E;6;PHY;SYN;SER;N/A;North Stock;MAIN;48|50;source;source
6A7BE8EF;1;CAS;UNK;ANK|QTZ;2;Jugan;MAIN;130|141;source;source
6A7BE8EF;2;CAS;UNK;QTZ|CLY;1;Jugan;MAIN;130;source;codified
6A7BE8EF;3;ARG;UNK;CLY;3;Jugan;MAIN;130;source;codified
6A3F7761;1;ARG;PRE;ILL;3;Kiniero Gold Project;MAIN;20|117|128|130|145|178;source;source
6A3F7761;2;ALZ;PRE;ALB;3;Kiniero Gold Project;MAIN;20|114|117|130|145|177;source;source
6A3F7761;3;PHY;PRE;QTZ|SER;N/A;Kiniero Gold Project;MAIN;114|145;source;source
6A3F7761;4;POT;PRE;KSP|ALB;N/A;Kiniero Gold Project;MAIN;145;source;source
6A3F7761;5;CAZ;SYN;ILL|ANK|CAC;3;Kiniero Gold Project;MAIN;114|129|145|151|155;source;codified
6A3F7761;6;PRO;UNK;EPD|CLO|SER|CAC;1;Kiniero Gold Project;MAIN;114|133;source;codified
6A3F7761;7;SIL;UNK;PYR|ASP|CPY;4;Kiniero Gold Project;MAIN;177;source;source
6A3F7761;8;PHY;UNK;SER|QTZ|PYR;N/A;Kiniero Gold Project;MAIN;154;codified;inferred_from_type
6AA0DBC8;1;PHY;UNK;SER|CAC|PYR|ASP;N/A;Hardrock Project;MAIN;45|51|55;source;codified
6AF199F8;1;POT;UNK;BIO|SER|CAC|ANK;N/A;Canadian Malartic deposit;MAIN;40;source;source
6AF199F8;2;CAS;UNK;QTZ|CAC|ANK;N/A;Canadian Malartic deposit;MAIN;40;source;source
6AF199F8;3;POT;UNK;KSP;N/A;Canadian Malartic deposit;MAIN;40;source;source
6AF199F8;4;SIL;UNK;QTZ|CAC;N/A;Canadian Malartic deposit;MAIN;40;source;codified
6AF199F8;5;RET;PST;CLO|CAC;3;Canadian Malartic deposit;MAIN;40;source;source
6ACDC74E;1;CAZ;SYN;HEM|SER|PYR;N/A;Nogbele;MAIN;84|93;source;codified
6ACDC74E;2;ALZ;SYN;ALB;N/A;Nogbele;MAIN;84|93;source;source
6ACDC74E;3;PHY;PST;SER;N/A;Nogbele;MAIN;93;source;source
6B259C73;2;CAZ;UNK;ANK|CLO|HEM;1;AK;MAIN;31;source;source
6B259C73;3;PHY;UNK;ANK|SER|HEM|PYR;2;AK;MAIN;32;source;source
6B259C73;4;PHY;UNK;ANK|SER|PYR;3;AK;MAIN;32;source;source
6B259C73;5;SCS;SYN;SER|QTZ|ANK|PYR|CPY|GAL|SPH|MOL;4;AK;MAIN;32;source;source
6B259C73;6;ALZ;UNK;ALB;N/A;AK;MAIN;32;source;inferred_from_type
6B2169A6;1;POT;SYN;BIO|KSP|DPS|AMPH|QTZ|CAC;3;Madsen Deposit;MAIN;55|75;source;codified
6B2169A6;2;POT;SYN;BIO|AMPH;4;Madsen Deposit;MAIN;56;source;codified
6B2169A6;3;POT;SYN;BIO|AMPH;2;Madsen Deposit;MAIN;56|67;source;codified
6B2169A6;4;SIL;SYN;QTZ;3;Madsen Deposit;MAIN;55|67;source;inferred_from_type
6B2169A6;5;PHY;PRE;SER;4;Madsen Deposit;MAIN;58;source;source
6B2169A6;6;CAZ;SYN;QTZ|CAC|SER;N/A;Madsen Deposit;MAIN;75;source;codified
6B9D203D;1;PHY;SYN;SER;3;Morro do Ouro;MAIN;40|47;source;source
6BD405F8;1;SIL;UNK;QTZ;N/A;MEG Artisanal Workings;MAIN;26;source;source
6B821FE0;1;PRO;UNK;EPD;1;Kiniero;MAIN;33;source;source
6B821FE0;2;PRO;UNK;CLO|CAC;3;Kiniero;MAIN;33;source;source
6B821FE0;3;PHY;UNK;CLO|SER|PYR;N/A;Kiniero;MAIN;45;source;source
6B821FE0;4;ARG;PST;KAO;N/A;Kiniero;MAIN;34;source;source
6B2FDE09;1;ALZ;PRE;ALB|ANK|PYR|CLO|QTZ|SCE;N/A;Kiena Mine;MAIN;135|137|138|141;source;source
6B2FDE09;2;PRO;UNK;CLO|CAC|ALB|QTZ|AMPH|BIO|TUR|PYR;N/A;Kiena Mine;MAIN;140|141|143|145;source;codified
6B2FDE09;3;CAZ;SYN;ANK|PYR;N/A;Kiena Mine;MAIN;137;source;source
6BE8DF66;1;AAH;UNK;QTZ|ALN|GYP|PYF|SUL;N/A;Dorado Oeste;MAIN;45;source;codified
6BE8DF66;2;AAH;UNK;QTZ|ALN|ILL|SME|KAO|CLO;N/A;Dorado Oeste;MAIN;45;source;source
6BE8DF66;3;SIL;UNK;QTZ|ALN|CLY;3;Dorado Oeste;MAIN;46;source;codified
6BE8DF66;4;POT;SYN;BIO|KSP;N/A;Dorado Oeste;MAIN;46|51;source;source
6BE8DF66;5;ARG;SYN;PYR;N/A;Dorado Oeste;MAIN;51;codified;source
6BF5AC4B;1;CAZ;UNK;ANK|TAL;4;Black Fox;MAIN;43;source;source
6BF5AC4B;2;CAZ;UNK;ANK|QTZ|SER|FUC;4;Black Fox;MAIN;43;source;source
6BF5AC4B;3;SIL;UNK;QTZ;N/A;Black Fox;MAIN;43|45|54;source;inferred_from_type
6BF5AC4B;4;PHY;UNK;SER|PYR;3;Black Fox;MAIN;43|44|46;source;source
6BF5AC4B;5;PRO;UNK;CLO;N/A;Black Fox;MAIN;43|44;source;source
6BF5AC4B;6;CAZ;UNK;QTZ|ANK|FUC|RUT;3;Black Fox;MAIN;44;source;codified
6BF5AC4B;7;PRO;PST;CLO;N/A;Black Fox;MAIN;44;source;source
6BF5AC4B;8;ALZ;UNK;ALB;3;Black Fox;MAIN;46;source;source
6BF9922E;1;PRO;PRE;CAC|CLO|PYR;N/A;Big Pit area;MAIN;31|32;source;source
6BF9922E;2;CAS;PRE;QTZ|CAC;N/A;Big Pit area;MAIN;31|32;source;codified
6BF9922E;3;SIL;SYN;QTZ|JSP;4;Big Pit area;MAIN;31|32|37;source;source
6BF9922E;4;PHY;SYN;QTZ|SER|PYR;N/A;Big Pit area;MAIN;31;source;source
6BF9922E;5;ARG;SYN;KAO;3;Big Pit area;MAIN;31|35|37;source;source
6BF9922E;6;CAZ;PST;CAC|CLO;N/A;Big Pit area;MAIN;31|33;source;source
6BF9922E;7;ARG;PST;KAO|ILL;1;Big Pit area;MAIN;32;source;inferred_from_type
6BFE3777;1;CAS;SYN;ANK|QTZ|SER|HEM|PYR|CLO;N/A;Southern Corridor;MAIN;37|38|40;source;source
6C109EBD;1;ARG;UNK;KAO|SER;N/A;Niaouleni;MAIN;71;source;source
6C109EBD;2;ARG;UNK;LIM|JAR|KAO;N/A;Niaouleni;MAIN;74;inferred_from_minerals;source
6C6300AC;1;SIL;UNK;QTZ;N/A;Fenelon;MAIN;115;source;source
6C6300AC;2;SCS;UNK;QTZ|SER;N/A;Fenelon;MAIN;115;source;source
6C6300AC;3;SCS;SYN;QTZ|SER;3;Fenelon;MAIN;117;source;source
6C6300AC;4;PHY;UNK;SER|CLO|QTZ|BIO|ALB;2;Fenelon;MAIN;119;source;source
6C6300AC;5;SCS;UNK;QTZ|SER;4;Fenelon;MAIN;119;source;source
6C747B95;1;PRO;PRE;EPD|CLO|HEM;1;Doropo;MAIN;74|81|82;source;source
6C747B95;2;PHY;SYN;QTZ|SER;3;Doropo;MAIN;73|75|76;source;source
6C747B95;3;CAZ;SYN;CAC;N/A;Doropo;MAIN;81|82;source;codified
6CBEAF45;1;POT;PRE;BIO|SER|QTZ|KSP;N/A;M Zone;MAIN;34|38|41;source;source
6CBEAF45;2;CAZ;UNK;CAC;1;M Zone;MAIN;34;source;codified
6CBEAF45;3;PHY;UNK;SER;N/A;M Zone;MAIN;34|38;source;source
6C77E8AD;1;FEO;SYN;HEM;3;Lac Herbin;MAIN;27;codified;source
6C77E8AD;2;CAZ;SYN;CAC|DLM;N/A;Lac Herbin;MAIN;27;source;inferred_from_type
6C77E8AD;3;PRO;SYN;CLO;N/A;Lac Herbin;MAIN;27;source;source
6C77E8AD;4;PHY;SYN;SER;N/A;Lac Herbin;MAIN;27;source;source
6C77E8AD;5;SIL;SYN;QTZ;N/A;Lac Herbin;MAIN;27;source;source
6CD79FAF;1;PHY;PRE;SER;3;DAC Deposit;MAIN;59|61|62;source;source
6CD79FAF;2;POT;PRE;BIO;3;DAC Deposit;MAIN;59|61|62;source;source
6CD79FAF;3;CAZ;PRE;CAC|ANK;3;DAC Deposit;MAIN;59|61|62;source;source
6CD79FAF;4;SIL;SYN;QTZ;3;DAC Deposit;MAIN;60|61;source;source
6CE77E02;1;SIL;UNK;QTZ|PYR|GAR|MUS|BIO|HEM|LIM;N/A;North Lake;MAIN;99|100;source;source
6CE77E02;2;ALZ;UNK;ALB;N/A;North Lake;MAIN;99|110|112;source;source
6D202926;1;PHY;SYN;QTZ|SER|PYR|HEM;3;Magino;MAIN;45|46|48;source;codified
6D202926;2;PRO;UNK;CLO|ALB|QTZ|TUR|CAC;1;Magino;MAIN;45|48;source;source
6D202926;3;SIL;SYN;QTZ;2;Magino;MAIN;45|46|48;source;source
6D202926;4;CAZ;SYN;CAC|DLM;2;Magino;MAIN;45|46|48;source;codified
6D01CD34;1;PRO;UNK;EPD|CAC|CLO;N/A;Timmins West Mine;MAIN;57;source;source
6D01CD34;2;FEO;UNK;HEM;N/A;Timmins West Mine;MAIN;57;codified;source
6D01CD34;3;SCS;UNK;SER|HEM|QTZ;1;Timmins West Mine;MAIN;57;source;source
6D01CD34;4;PHY;SYN;CAC|SER;N/A;Timmins West Mine;MAIN;62;source;codified
6D01CD34;5;CAZ;SYN;CAC|DLM;N/A;Timmins West Mine;MAIN;64;source;inferred_from_type
6D01CD34;6;ALZ;SYN;ALB|QTZ|MAG|CAC;3;Timmins West Mine;MAIN;64;source;codified
6D01CD34;7;POT;SYN;KSP|QTZ;3;Timmins West Mine;MAIN;65;source;source
6D01CD34;8;SFD;SYN;PYR;N/A;Timmins West Mine;MAIN;75;codified;source
6D23B2FB;1;FEO;PRE;HEM|ALB|CAC;N/A;Grey Fox;MAIN;48|49|50|51;codified;codified
6D23B2FB;2;PHY;SYN;PYR|CAC|ALB|SER;N/A;Grey Fox;MAIN;48|51;source;codified
6D23B2FB;3;PRO;SYN;ALB|CAC|QTZ|CLO;N/A;Grey Fox;MAIN;49|51;source;codified
6D869212;1;CAZ;UNK;ANK|DLM;4;Tully Gold Project;MAIN;16;source;source
6D869212;2;PRO;UNK;CLO;4;Tully Gold Project;MAIN;16;source;source
6D869212;3;SIL;UNK;QTZ;4;Tully Gold Project;MAIN;16;source;inferred_from_type
6D869212;4;POT;UNK;FUC;N/A;Tully Gold Project;MAIN;16;source;source
6D869212;5;SIL;UNK;QTZ;3;Tully Gold Project;MAIN;16;source;source
6D869212;6;CAZ;UNK;CAC|DLM;3;Tully Gold Project;MAIN;16;source;inferred_from_type
6D869212;7;PHY;UNK;PYR|SER;3;Tully Gold Project;MAIN;15;source;source
6D869212;8;SIL;UNK;QTZ;1;Tully Gold Project;MAIN;15;source;source
6D869212;9;PHY;UNK;SER;1;Tully Gold Project;MAIN;15;source;source
6D8B600C;1;PRO;PRE;CLO|CAC;N/A;Vindaloo;MAIN;91;source;source
6D8B600C;2;FEO;UNK;HEM;N/A;Vindaloo;MAIN;91;codified;source
6D8B600C;3;PHY;SYN;SER|EPD|ANK|FUC;3;Vindaloo;MAIN;91;source;source
6D8B600C;4;SCS;SYN;SER|QTZ|ANK;3;Vindaloo;MAIN;89|92;source;source
6D8B600C;5;SIL;SYN;QTZ;N/A;Vindaloo;MAIN;92;source;source
6D8B600C;6;ALZ;UNK;ALB;N/A;Vindaloo;MAIN;94;source;source
6D96F4DE;4;CAZ;SYN;QTZ|FUC|CAC;N/A;Paddy's Flat;MAIN;89|101|104;source;codified
6D96F4DE;6;CAZ;SYN;QTZ|ASP|CAC;N/A;Paddy's Flat;MAIN;104;source;codified
6D96F4DE;7;CAZ;SYN;FUC|CAC;N/A;Paddy's Flat;MAIN;103;source;codified
6DA43296;1;PHY;UNK;CLO|SER|CAC;N/A;Scottie Gold Mine;MAIN;43|45;source;source
6DA43296;2;SIL;UNK;QTZ;N/A;Scottie Gold Mine;MAIN;45;source;source
6DDBB287;1;SKZ;PRE;OLV|PYX|PHL|GAR|EPD|SPN|ALB;N/A;Butte Highlands;MAIN;32|34;source;codified
6DDBB287;2;RET;SYN;POH|TRE|CLO|PHL|NAU;N/A;Butte Highlands;MAIN;33|34;source;codified
6DDBB287;3;SPT;PRE;SRP|MAG|PHL|TAL;4;Butte Highlands;MAIN;33;codified;codified
6DDBB287;4;POT;SYN;KSP|PHL;N/A;Butte Highlands;MAIN;33;source;codified
6DF34354;1;CAS;UNK;QTZ|CAC|MUS;N/A;New Britannia Mine;MAIN;69;source;source
6DF34354;2;POT;UNK;BIO;N/A;New Britannia Mine;MAIN;69;source;source
6E38C3DE;1;PRO;UNK;CLO;N/A;Baomahun;MAIN;79;source;source
6F3547BE;1;PHY;UNK;QTZ|SER;1;C1;MAIN;65;source;source
6F3547BE;2;ALZ;UNK;ALB;4;C1;MAIN;65|70;source;source
6F3547BE;3;CAZ;UNK;CAC|DLM;4;C1;MAIN;65|70;source;inferred_from_type
6F3547BE;5;SIL;UNK;QTZ;N/A;C1;MAIN;70;source;inferred_from_type
6F551C51;1;PRO;SYN;CAC|CLO|SER;N/A;Pilar;MAIN;28|83|85;source;codified
6F551C51;2;PHY;SYN;SER;N/A;Pilar;MAIN;85;source;source
6F551C51;3;CAZ;SYN;CAC|DLM;N/A;Pilar;MAIN;85;source;inferred_from_type
6F551C51;4;SIL;SYN;QTZ;N/A;Pilar;MAIN;85;source;source
6F551C51;5;POT;SYN;BIO;N/A;Pilar;MAIN;85;source;source
6F5ECDE7;1;PHY;SYN;SER|SME|PYR;3;Esaase;MAIN;84|86|90|96;source;source
6F5ECDE7;2;CAZ;SYN;CAC|DLM;N/A;Esaase;MAIN;87|90|91;source;inferred_from_type
6F7BB91E;1;CAS;SYN;QTZ|ANK|DLM|PYR;4;Wassa;MAIN;62|66|72;source;source
6F9686AF;1;PHY;UNK;SER|MUS|QTZ|PYR|HEM|CLO;3;Dingman;MAIN;45;source;source
6F9686AF;2;POT;UNK;KSP;N/A;Dingman;MAIN;45|47;source;source
6FC78198;1;CAZ;SYN;ANK|QTZ|ALB|BIO|POH|PYR|MAG;3;Discovery;MAIN;49|50;source;source
6FC78198;2;CAZ;SYN;QTZ|BIO|CAC|CLO|MAG|ALB;N/A;Discovery;MAIN;50;source;source
6FC78198;3;PRO;SYN;CLO|CAC|MAG|QTZ|BIO;N/A;Discovery;MAIN;49|50;source;source
6FD5480A;1;PRO;UNK;PYR;N/A;Rosebel Property;MAIN;28;source;source
6FD5480A;2;POT;UNK;PYR|KSP;N/A;Rosebel Property;MAIN;28;source;source
6FD5480A;3;CAZ;UNK;CAC|DLM;1;Rosebel Property;MAIN;28;source;inferred_from_type
6FF5E69D;1;CHL;UNK;CLO;3;Magdala;MAIN;35;codified;source
6FDC2E91;1;ALZ;SYN;ALB|HEM|TUR;4;Kiyuk Lake;MAIN;30|39;source;source
6FDC2E91;2;SOC;PRE;ACT|TRE;N/A;Kiyuk Lake;MAIN;31|39;source;source
6FDC2E91;4;POT;UNK;MAG|CLO|BIO|CAC|ALB;N/A;Kiyuk Lake;MAIN;31;source;source
6FDC2E91;5;TUR;UNK;TUR|KSP|ASP|POH|CPY|TIT|QTZ|PYR|MUS;N/A;Kiyuk Lake;MAIN;31;codified;codified
6FDC2E91;6;PHY;SYN;SER|MUS;N/A;Kiyuk Lake;MAIN;31;source;source
6FDC2E91;7;PHY;PST;SER|MUS;N/A;Kiyuk Lake;MAIN;31;source;source
7023B205;1;SCS;UNK;QTZ|PYR|SER|KSP;3;Haile;MAIN;27;source;source
7023B205;2;PHY;UNK;QTZ|SER|PYR;1;Haile;MAIN;27;source;source
704EB070;1;PRO;UNK;EPD|CLO;N/A;Croinor;MAIN;27;source;source
704EB070;2;PRO;UNK;CLO|CAC;N/A;Croinor;MAIN;27;source;codified
704EB070;3;PHY;UNK;SER|ANK|PYR;3;Croinor;MAIN;27;source;source
70B26ECE;1;ALZ;PRE;ALB|QTZ|ANK;4;Gounkoto;MAIN;20|21;source;source
7104559C;1;PHY;SYN;QTZ|CAC|SER|PYR;3;Buckreef;MAIN;64|68;source;codified
7030CDA5;1;CAZ;SYN;CAC|DLM|RHO|STR|SID|ANK;4;North Stock;MAIN;50|57|62;source;codified
7030CDA5;2;POT;SYN;KSP|ADS|CLO|ILL|SER|PYR;4;North Stock;MAIN;51|62;source;codified
7030CDA5;3;POT;UNK;KSP|SER|PYR;3;North Stock;MAIN;51;source;source
7030CDA5;4;POT;UNK;BIO|PHL|MAG;N/A;North Stock;MAIN;52;source;codified
7030CDA5;5;ARG;SYN;ILL|SME|KAO|PYF;N/A;North Stock;MAIN;50|52;source;codified
7030CDA5;6;ARG;PST;ILL|SME|KAO;N/A;North Stock;MAIN;50|52;source;codified
7030CDA5;7;LIM;PST;JAR|LIM|MNO|GYP;N/A;North Stock;MAIN;50|52|53;codified;codified
7030CDA5;8;SIL;PRE;QTZ;N/A;North Stock;MAIN;50|53|62;source;codified
7030CDA5;11;PRO;PRE;EPD|HEM|CAC;N/A;North Stock;MAIN;50|55;source;source
71665082;1;POT;PRE;BIO;N/A;Tongon;MAIN;24;source;source
71665082;2;SKZ;SYN;QTZ|TRE|SER|BIO|DPS|CAC;N/A;Tongon;MAIN;24;inferred_from_minerals;source
71665082;3;SFD;SYN;PYR;N/A;Tongon;MAIN;24;codified;inferred_from_type
7166C010;1;ALZ;PRE;ALB;3;Otjikoto;MAIN;85;source;inferred_from_type
7166C010;3;SKZ;SYN;GAR;N/A;Otjikoto;MAIN;91;inferred_from_minerals;source
71DC7BE1;1;SIL;UNK;QTZ;N/A;Wolf Mine;MAIN;47;source;source
71DC7BE1;2;PRO;UNK;CLO;N/A;Wolf Mine;MAIN;47;source;source
719754FA;1;SIL;SYN;QTZ|PYR|ASP|GRP;N/A;Macraes;MAIN;53|54|56;source;codified
71910876;1;SIL;UNK;QTZ;N/A;Seabee Gold Operation;MAIN;44|46;source;source
71910876;2;SKZ;UNK;DPS|ALB|TIT;N/A;Seabee Gold Operation;MAIN;44;source;codified
71910876;3;SKZ;UNK;DPS|CLO|ACT;N/A;Seabee Gold Operation;MAIN;46;source;source
71910876;4;POT;UNK;BIO|KSP;N/A;Seabee Gold Operation;MAIN;47;source;inferred_from_type
7204871E;1;CAZ;PRE;DLM;N/A;Kinsley;MAIN;51;source;source
7204871E;2;SIL;SYN;QTZ;N/A;Kinsley;MAIN;51|52;source;source
7204871E;4;CAZ;SYN;CAC;N/A;Kinsley;MAIN;51|52;source;source
7204871E;6;ARG;UNK;ILL;N/A;Kinsley;MAIN;52;source;source
7251E8D6;1;PHY;UNK;SER;N/A;Nkran;MAIN;99;source;source
7251E8D6;2;PHY;UNK;GRP|QTZ|ANK|SER|TUR|CLO|ASP|PYR;N/A;Nkran;MAIN;124;inferred_from_minerals;codified
724B99AF;1;SIL;UNK;QTZ;3;New Liberty;MAIN;37|44;source;source
724B99AF;2;POT;UNK;PHL|TUR;N/A;New Liberty;MAIN;38;source;codified
72812B37;1;CAZ;SYN;DLM|ALB|TUR|PYR|SER|MUS|QTZ|CLO|BIO;4;Fekola;MAIN;79|96;source;codified
72812B37;3;ALZ;PRE;ALB;N/A;Fekola;MAIN;96;source;source
72887B4B;1;PHY;UNK;QTZ|SER|PYR;3;Pony Creek;MAIN;65;source;source
72887B4B;2;ARG;UNK;CLY;3;Pony Creek;MAIN;68;source;codified
72887B4B;3;DCB;UNK;N/A;3;Pony Creek;MAIN;68|79;codified;N/A
72887B4B;4;SIL;UNK;BAR|HEM;3;Pony Creek;MAIN;74;source;source
72E110A9;1;PHY;SYN;QTZ|CAC|SER|PYR;3;NOA 2;MAIN;43|51;source;codified
72E110A9;2;POT;SYN;BIO|KSP;N/A;NOA 2;MAIN;43|52;source;inferred_from_type
72E110A9;3;PHY;UNK;CLY|SER;N/A;NOA 2;MAIN;52;source;codified
72E110A9;4;PRO;UNK;CLO;N/A;NOA 2;MAIN;52;source;source
72EC717B;1;ALZ;PRE;QTZ|ALB;N/A;Gounkoto;MAIN;22|24|27;source;source
72EC717B;2;CAZ;UNK;ANK;N/A;Gounkoto;MAIN;22;source;source
72EC717B;3;TUR;SYN;QTZ|TUR;N/A;Gounkoto;MAIN;19|22;codified;source
72EC717B;4;FEO;PRE;HEM;3;Gounkoto;MAIN;19|22|25|27;codified;source
72EC717B;5;CAS;SYN;QTZ|CAC;4;Gounkoto;MAIN;24|25;source;source
72FE57B6;1;SCS;SYN;QTZ|MUS;3;Bissa Hill;MAIN;25|27;source;codified
72E9A431;1;POT;PRE;BIO|KSP|ADS;N/A;Valley;MAIN;75;source;source
72E9A431;2;PHY;SYN;SER|CLO;N/A;Valley;MAIN;75|100;source;source
72E9A431;3;CAZ;SYN;CAC;N/A;Valley;MAIN;75|100;source;source
73073CD7;1;PHY;UNK;QTZ|SER|CLO|CAC|PYR|TUR;2;Smarts;MAIN;77;inferred_from_minerals;codified
737412AA;1;CAS;UNK;QTZ|PYR|ASP|CLO|KAO;4;Nampala;MAIN;5|67;source;source
737412AA;2;SCS;UNK;QTZ|CLO|SER|PYR|ASP;N/A;Nampala;MAIN;5|67;source;source
73F53024;1;SIL;UNK;CAC|SER|HEM|CLO|ALB|QTZ;4;Youga;MAIN;75|79;source;source
73A1CF5D;1;PRO;PRE;CLO|EPD;3;Valentine Gold Project;MAIN;88;source;source
73A1CF5D;2;SCS;SYN;SER|QTZ;3;Valentine Gold Project;MAIN;94|116;source;source
7458F834;1;PRO;UNK;EPD|CLO;N/A;Croinor;MAIN;27;source;source
7458F834;2;CAZ;UNK;CLO|CAC;N/A;Croinor;MAIN;27;source;codified
7458F834;3;PHY;SYN;SER|ANK|PYR;3;Croinor;MAIN;27|29;source;source
7429765A;1;SIL;UNK;JSP;2;Afgan-Kobeh;MAIN;35;source;source
7429765A;2;ARG;UNK;CLY;4;Afgan-Kobeh;MAIN;35;source;codified
7429765A;3;CAZ;UNK;CAC;N/A;Afgan-Kobeh;MAIN;35;source;source
74128A9D;1;SIL;UNK;QTZ;N/A;Triangle Zone;MAIN;113;source;source
74128A9D;2;PHY;UNK;SER;N/A;Triangle Zone;MAIN;113;source;source
74128A9D;3;CAZ;UNK;CAC|DLM;N/A;Triangle Zone;MAIN;113;source;inferred_from_type
74651CB4;2;SIL;UNK;PYR|POH;3;Marban;MAIN;52|53;source;source
74D64E4E;1;CAS;SYN;QTZ|CAC|ANK|POH|PYR;3;Hazeur sill;MAIN;21;source;source
753BA548;1;PHY;UNK;QTZ|HEM|SER|CLO|CAC|ANK|PYR;3;South Zone;MAIN;26|31;inferred_from_minerals;source
7595F084;1;SIL;UNK;QTZ;N/A;Parbec;MAIN;13;source;inferred_from_type
7595F084;2;POT;UNK;ORT;N/A;Parbec;MAIN;13;source;source
7595F084;3;POT;UNK;BIO;N/A;Parbec;MAIN;13;source;source
75993931;1;PRO;UNK;EPD|ALB|CLO;N/A;Eleonore;MAIN;57;source;source
75993931;2;POT;UNK;BIO|KSP;N/A;Eleonore;MAIN;39;source;inferred_from_type
75993931;3;SIL;UNK;QTZ;4;Eleonore;MAIN;39;source;source
75993931;4;CAZ;UNK;CAC;N/A;Eleonore;MAIN;39;source;codified
75520C79;1;CAZ;PRE;CAC;3;Yalea;MAIN;73|74;source;codified
75520C79;2;ALZ;PRE;ALB;N/A;Yalea;MAIN;19|73|74;source;source
75520C79;3;SIL;UNK;QTZ;N/A;Yalea;MAIN;73;source;source
75520C79;4;PHY;SYN;SER|CLO;N/A;Yalea;MAIN;73;source;codified
759F18C9;1;POT;PRE;KSP|MAG|BIO|APA;3;Tuvatu;MAIN;44|45;source;codified
759F18C9;2;PHY;PRE;QTZ|MUS|PYR;N/A;Tuvatu;MAIN;44;source;source
759F18C9;3;ARG;SYN;CLO|SME;1;Tuvatu;MAIN;44;inferred_from_minerals;source
759F18C9;4;PRO;SYN;CLO|EPD|CAC;N/A;Tuvatu;MAIN;45;source;inferred_from_type
759F18C9;5;PHY;SYN;SER;N/A;Tuvatu;MAIN;45|47;source;source
759F18C9;6;SIL;SYN;QTZ|CHD;N/A;Tuvatu;MAIN;45;source;source
759F18C9;7;ARG;SYN;CLY;N/A;Tuvatu;MAIN;47;source;codified
75D24D63;1;SIL;UNK;JSP|BAR|FLU;N/A;Crown Zone;MAIN;22|23;source;source
75D24D63;2;DCB;UNK;FEO|MNO;N/A;Crown Zone;MAIN;22|23|25;codified;codified
75A8D886;1;PHY;UNK;CAC|SER|PYR;3;Ma Structural Complex;MAIN;42;source;source
75A8D886;2;CAS;UNK;CAC|QTZ|PYR;N/A;Ma Structural Complex;MAIN;42;source;source
75A8D886;3;SCS;UNK;CAC|SER|QTZ|PYR;N/A;Ma Structural Complex;MAIN;43;source;source
75A8D886;4;SCS;UNK;SER|QTZ|PYR;N/A;Ma Structural Complex;MAIN;43;source;codified
75E2F53A;1;CAZ;UNK;CAC;N/A;Rusk Zone;MAIN;18;source;codified
75E2F53A;2;POT;SYN;BIO|KSP;3;Rusk Zone;MAIN;18|19|20;source;inferred_from_type
75E2F53A;4;PHY;SYN;ANK|SER;N/A;Rusk Zone;MAIN;19;source;source
75E2F53A;5;POT;SYN;MAG;N/A;Rusk Zone;MAIN;18;source;source
75E2F53A;6;SIL;SYN;QTZ;3;Rusk Zone;MAIN;19|20;source;inferred_from_type
75A406F3;1;POT;SYN;BIO|KSP|DPS|AMPH|QTZ|CAC;4;Madsen;MAIN;70|71;source;codified
75A406F3;3;SIL;SYN;QTZ;3;Madsen;MAIN;71|77;source;source
