pdf_hash;survey_id;survey_class;geophysics_type;target_name;target_role;evidence_pages
84CB9C73;3;GPH;MT;Iron Point Carlin-type system;MAIN;34|40
8504EF1A;1;GPH;EM;Massawa;MAIN;199
8513ED08;1;GPH;AMAG;Brewery Creek;MAIN;90
8513ED08;2;GPH;IP;Brewery Creek;MAIN;95
8531D015;1;GPH;IP;Croinor;MAIN;60|61
8531D015;2;GPH;GMAG;Croinor;MAIN;60
85695E25;1;GPH;AMAG;Colomac;MAIN;81|84
85695E25;2;GPH;VLF;Colomac;MAIN;81|84
85695E25;3;GPH;IP;Colomac;MAIN;81
85695E25;4;GPH;RES;Colomac;MAIN;82
85695E25;5;GPH;GMAG;Colomac;MAIN;82|84
858FE189;1;GPH;UNS;Comet Well and Purdy's Reward;MAIN;40
858873F5;1;GPH;UNS;Thunder Creek;MAIN;36|74
858873F5;2;GPH;IP;Thunder Creek;MAIN;74
85B1B079;1;GPH;AMAG;Björkdal;MAIN;78|79
85B1B079;3;GPH;RAD;Björkdal;MAIN;78
85B1B079;4;GPH;GMAG;Björkdal;MAIN;79|80|84
85B1B079;5;GPH;IP;Björkdal;MAIN;79|84
85BCFAB4;1;GPH;AMAG;Carolin Mine;MAIN;44
85BCFAB4;2;GPH;RAD;Carolin Mine;MAIN;44
85DE96E3;1;GPH;IP;Tabakoto;MAIN;80|98
85DE96E3;2;GPH;AMAG;Tabakoto;MAIN;98
85DE96E3;3;GPH;GMAG;Tabakoto;MAIN;98
864BE9C2;1;GPH;AMAG;Vindaloo;MAIN;40|41
864BE9C2;2;GPH;RAD;Vindaloo;MAIN;41
864BE9C2;3;GPH;IP;Vindaloo;MAIN;42|44
86326632;1;GPH;AMAG;Detour Lake deposit;MAIN;36
8653EB43;1;GPH;IP;Esaase;MAIN;35
8653EB43;2;GPH;EM;Esaase;MAIN;25|35
86A78487;2;GPH;UNS;Massawa;MAIN;17
8680F8EF;3;GPH;AMAG;Segilola;MAIN;100
867880EB;1;GPH;EM;A-Zone;MAIN;86
867880EB;2;GPH;AMAG;A-Zone;MAIN;86
867880EB;3;GPH;RAD;A-Zone;MAIN;97
86F3E796;1;GPH;AMAG;Akyanga;MAIN;48
86F3E796;2;GPH;RAD;Akyanga;MAIN;48
87171932;1;GPH;GMAG;Zone 36 East;MAIN;45
87171932;2;GPH;VLF;Zone 36 East;MAIN;45
87171932;3;GPH;IP;Zone 36 East;MAIN;45
87171932;4;GPH;AMAG;Zone 36 East;MAIN;45
87171932;5;GPH;EM;Zone 36 East;MAIN;45
8702D053;1;GPH;UNS;Cariboo Gold Project;MAIN;87
87698305;1;GPH;AMAG;Nampala;MAIN;45|54
87698305;2;GPH;GMAG;Nampala;MAIN;45|54
87698305;3;GPH;IP;Nampala;MAIN;45|54
87698305;4;GPH;EM;Nampala;MAIN;54
883A2FB8;1;GPH;AMAG;Mankouke South;MAIN;67|76
883A2FB8;2;GPH;RAD;Mankouke South;MAIN;67|76
883A2FB8;3;GPH;EM;Mankouke South;MAIN;67|76
883A2FB8;7;GPH;IP;Mankouke South;MAIN;80
883A2FB8;8;GPH;GMAG;Mankouke South;MAIN;80
880CDD66;1;GPH;AMAG;Siribaya;MAIN;37|38|46
880CDD66;2;GPH;GMAG;Siribaya;MAIN;38|45
880CDD66;3;GPH;IP;Siribaya;MAIN;38|45
880CDD66;4;GPH;EM;Siribaya;MAIN;45
880CDD66;5;GPH;RAD;Siribaya;MAIN;46
887D00DC;1;GPH;AMAG;Douay West;MAIN;53
887D00DC;2;GPH;IP;Douay West;MAIN;53
88C771C0;1;GPH;IP;Samira;MAIN;10|16
88C771C0;2;GPH;UNS;Samira;MAIN;14
893BB876;1;GPH;AMAG;Riacho dos Machados Mine;MAIN;89
893BB876;2;GPH;RAD;Riacho dos Machados Mine;MAIN;89
89630760;1;GPH;AMAG;Oko West;MAIN;108
89630760;2;GPH;RAD;Oko West;MAIN;108
89630760;3;GPH;GMAG;Oko West;MAIN;109
89630760;4;GPH;IP;Oko West;MAIN;110
8987466D;1;GPH;IP;Colomac;MAIN;85|87|88
8987466D;2;GPH;GMAG;Colomac;MAIN;86
8987466D;3;GPH;GRV;Colomac;MAIN;86
89C7421F;2;GPH;AMAG;Riacho dos Machados;MAIN;49
89C7421F;3;GPH;RAD;Riacho dos Machados;MAIN;49
89F06694;1;GPH;AMAG;CAS (Central, Avan and Skiråsen);MAIN;70
89F06694;2;GPH;GMAG;CAS (Central, Avan and Skiråsen);MAIN;70
89F06694;3;GPH;GRV;CAS (Central, Avan and Skiråsen);MAIN;71
89F06694;4;GPH;EM;CAS (Central, Avan and Skiråsen);MAIN;71|72
89F8A68D;1;GPH;EM;Zone 2 - Zone 3;MAIN;58|84
89F8A68D;2;GPH;AMAG;Zone 2 - Zone 3;MAIN;58|84
89F8A68D;3;GPH;RAD;Zone 2 - Zone 3;MAIN;58|84
89F8A68D;4;GPH;IP;Zone 2 - Zone 3;MAIN;77
89F8A68D;5;GPH;GMAG;Zone 2 - Zone 3;MAIN;77
8B56DDC5;1;GPH;IP;BT deposit;MAIN;26
8AE0C17A;1;GPH;GRV;Pan Project;MAIN;70
8B488D5A;1;GPH;GMAG;OMZ and Ghanie;MAIN;79|80
8B69885D;1;GPH;EM;Quinn Lake;MAIN;12
8B69885D;2;GPH;AMAG;Quinn Lake;MAIN;12
8B69885D;3;GPH;IP;Quinn Lake;MAIN;12
8BB3D77D;1;GPH;IP;Salman Trend;MAIN;54
8BB3D77D;2;GPH;EM;Salman Trend;MAIN;55
8BB3D77D;3;GPH;AMAG;Salman Trend;MAIN;56
8BB3D77D;4;GPH;RAD;Salman Trend;MAIN;56
8B9B43A9;1;GPH;AMAG;Volta Grande;MAIN;38|39
8B9B43A9;2;GPH;RAD;Volta Grande;MAIN;38|39
8B9B43A9;3;GPH;IP;Volta Grande;MAIN;38
8BBC2BBF;1;GPH;AMAG;Akyanga Deposit;MAIN;43
8BBC2BBF;2;GPH;RAD;Akyanga Deposit;MAIN;43
8BFE8678;1;GPH;EM;Box Mine;MAIN;67
8BFE8678;2;GPH;RES;Box Mine;MAIN;67
8BFE8678;3;GPH;AMAG;Box Mine;MAIN;67
8BFE8678;4;GPH;RAD;Box Mine;MAIN;67
8C37891B;1;GPH;UNS;Kumtor;MAIN;57
8CA7E850;1;GPH;AMAG;Tuzon;MAIN;96
8CC5FD99;1;GPH;IP;Leprechaun Pond;MAIN;50
8D4884CA;1;GPH;AMAG;F2 Gold System;MAIN;25|26|32
8D4884CA;2;GPH;GMAG;F2 Gold System;MAIN;25|26
8D4884CA;4;GPH;IP;F2 Gold System;MAIN;25|31
8D4884CA;5;GPH;RES;F2 Gold System;MAIN;25|31
8D4884CA;6;GPH;MT;F2 Gold System;MAIN;25|31
8CE7E4E3;1;GPH;AMAG;Discovery Ridge;MAIN;17
8D1F94DD;5;GPH;GMAG;Labola Project;MAIN;68
8D1F94DD;6;GPH;AMAG;Labola Project;MAIN;68|70
8D1F94DD;7;GPH;RAD;Labola Project;MAIN;68|70
8D1F94DD;8;GPH;EM;Labola Project;MAIN;70|72
8D1F94DD;9;GPH;IP;Labola Project;MAIN;73|77
8DB13E5A;1;GPH;IP;Zone 2;MAIN;50
8DB13E5A;2;GPH;RES;Zone 2;MAIN;50
8DB13E5A;3;GPH;AMAG;Zone 2;MAIN;50
8DB13E5A;4;GPH;RAD;Zone 2;MAIN;50
8DB93C68;1;GPH;UNS;Bonikro;MAIN;22|23
8DDA7C66;1;GPH;AMAG;Marban;MAIN;94
8DDA7C66;2;GPH;IP;Marban;MAIN;94
8DF571FF;1;GPH;GRV;Trident;MAIN;69|71
8E0D8ECE;1;GPH;IP;Fosterville;MAIN;32|33|34
8E420C30;1;GPH;EM;Perseverance;MAIN;26
8E36E5BB;1;GPH;UNS;Boin Zone;MAIN;44
8EA53853;1;GPH;IP;Luciana Prospect;MAIN;19|22|23
8EA53853;2;GPH;UNS;Luciana Prospect;MAIN;22|23
8ED14601;1;GPH;GRV;Trident;MAIN;69|71
8E92ED18;1;GPH;AMAG;Taurus;MAIN;66
8E92ED18;2;GPH;EM;Taurus;MAIN;66
8E92ED18;3;GPH;IP;Taurus;MAIN;53
8EEFC560;1;GPH;EM;Choco 10;MAIN;34
8EEFC560;2;GPH;AMAG;Choco 10;MAIN;34|35
8EEFC560;3;GPH;RAD;Choco 10;MAIN;34
8EEFC560;4;GPH;IP;Choco 10;MAIN;34
8EEFC560;5;GPH;GMAG;Choco 10;MAIN;34
8F3D3425;1;GPH;GMAG;Tiriganiaq;MAIN;49|70
8F3D3425;2;GPH;AMAG;Tiriganiaq;MAIN;49|71
8F3D3425;3;GPH;EM;Tiriganiaq;MAIN;71
8FB1481A;1;GPH;EM;Fatou Main;MAIN;41
8FB1481A;2;GPH;AMAG;Fatou Main;MAIN;41
8FB1481A;3;GPH;RAD;Fatou Main;MAIN;41
8FB1481A;4;GPH;IP;Fatou Main;MAIN;41
8F6C23B9;1;GPH;AMAG;Beaufort Goldfield;MAIN;36|38
8F6C23B9;2;GPH;GRV;Beaufort Goldfield;MAIN;36|38
8FB9891B;1;GPH;GMAG;Los Planes;MAIN;56
8FB9891B;2;GPH;IP;Los Planes;MAIN;56|57
8FB1EA19;1;GPH;IP;QR deposit;MAIN;38|41
908959C9;1;GPH;AMAG;Sissingue;MAIN;39
908959C9;2;GPH;RAD;Sissingue;MAIN;39
908959C9;3;GPH;VLF;Sissingue;MAIN;39
908959C9;4;GPH;EM;Sissingue;MAIN;39
908959C9;5;GPH;IP;Sissingue;MAIN;39
90F7335D;1;GPH;AMAG;Nkran;MAIN;143
90F7335D;2;GPH;EM;Nkran;MAIN;143|182
911C49D5;1;GPH;EM;Pejiru;MAIN;13
911C49D5;2;GPH;AMAG;Pejiru;MAIN;13
9113DC5B;1;GPH;VLF;Pine Channel Property;MAIN;43
9113DC5B;2;GPH;EM;Pine Channel Property;MAIN;43
911FF53C;1;GPH;AMAG;Paiol;MAIN;64
911FF53C;2;GPH;IP;Paiol;MAIN;64
911FF53C;3;GPH;UNS;Paiol;MAIN;69
912208F9;1;GPH;AMAG;Trident;MAIN;67
9132E4F3;1;GPH;AMAG;Bonnefond South Intrusive;MAIN;70
9132E4F3;2;GPH;WLOG;Bonnefond South Intrusive;MAIN;71
916ADBAE;1;GPH;AMAG;Ängesneva;MAIN;35|36
916ADBAE;2;GPH;UNS;Ängesneva;MAIN;39
917D44BD;2;GPH;GMAG;Cyclopic;MAIN;45
917D44BD;3;GPH;AMAG;Cyclopic;MAIN;46
919F1D9C;1;GPH;IP;São Jorge;MAIN;48
919F1D9C;2;GPH;AMAG;São Jorge;MAIN;42|48
919F1D9C;3;GPH;RAD;São Jorge;MAIN;48
919F1D9C;4;GPH;GMAG;São Jorge;MAIN;48
9197670F;1;GPH;AMAG;Pinson;MAIN;53
9197670F;2;GPH;EM;Pinson;MAIN;53
9197670F;3;GPH;GMAG;Pinson;MAIN;53
9197670F;4;GPH;GRV;Pinson;MAIN;53|54
9197670F;5;GPH;IP;Pinson;MAIN;53
9197670F;6;GPH;MT;Pinson;MAIN;53
91A05809;1;GPH;GMAG;Osikonmäki;MAIN;27
91A05809;2;GPH;EM;Osikonmäki;MAIN;27
91A05809;3;GPH;IP;Osikonmäki;MAIN;27
919FC0D0;1;GPH;AMAG;Osborne-Bell;MAIN;86
919FC0D0;2;GPH;EM;Osborne-Bell;MAIN;86
9209F4F0;2;GPH;AMAG;Coringa;MAIN;80
9209F4F0;3;GPH;RAD;Coringa;MAIN;80
9209F4F0;4;GPH;IP;Coringa;MAIN;80|81
9209F4F0;5;GPH;EM;Coringa;MAIN;81
922506BB;1;GPH;UNS;Piment Zone;MAIN;38|39
921DBF88;1;GPH;EM;Box Mine;MAIN;75
921DBF88;2;GPH;AMAG;Box Mine;MAIN;75
921DBF88;3;GPH;RAD;Box Mine;MAIN;74|75
9230A009;1;GPH;MT;Spring Valley;MAIN;50
9230A009;2;GPH;GRV;Spring Valley;MAIN;50
9230A009;3;GPH;GMAG;Spring Valley;MAIN;50
924038A9;1;GPH;GMAG;Chieftain Zone;MAIN;81|85|92
924038A9;2;GPH;AMAG;Chieftain Zone;MAIN;86
924038A9;3;GPH;EM;Chieftain Zone;MAIN;86
92629A50;1;GPH;GMAG;Sangqu;MAIN;29|35
92629A50;2;GPH;RAD;Sangqu;MAIN;29
9267144A;1;GPH;IP;Boto 2-4-6 and Malikoundi;MAIN;48
9267144A;2;GPH;AMAG;Boto 2-4-6 and Malikoundi;MAIN;48
9267144A;3;GPH;RAD;Boto 2-4-6 and Malikoundi;MAIN;48
9267144A;4;GPH;VLF;Boto 2-4-6 and Malikoundi;MAIN;48
92D072EE;1;GPH;GRV;Copperstone;MAIN;77
92D072EE;2;GPH;AMAG;Copperstone;MAIN;77
92D072EE;3;GPH;GMAG;Copperstone;MAIN;77
92D072EE;4;GPH;IP;Copperstone;MAIN;78
92D072EE;5;GPH;SES;Copperstone;MAIN;77
9350BB9A;1;GPH;AMAG;Salave;MAIN;52
9350BB9A;2;GPH;RAD;Salave;MAIN;52
9350BB9A;3;GPH;GRV;Salave;MAIN;53
93BA9B75;1;GPH;AMAG;Twin Hills;MAIN;132
93BA9B75;2;GPH;GMAG;Twin Hills;MAIN;132
93BA9B75;3;GPH;IP;Twin Hills;MAIN;133
9394C65E;1;GPH;IP;Tres Cruces;MAIN;23|41|43
9394C65E;2;GPH;GRV;Tres Cruces;MAIN;23|43
9394C65E;3;GPH;RES;Tres Cruces;MAIN;41
9394C65E;4;GPH;GMAG;Tres Cruces;MAIN;41|42
9394C65E;5;GPH;EM;Tres Cruces;MAIN;41
94723305;1;GPH;IP;Wona;MAIN;22
94220B2C;1;GPH;AMAG;Big Hill Project;MAIN;54
94220B2C;2;GPH;GMAG;Big Hill Project;MAIN;54|55
94A977CA;1;GPH;AMAG;Batman deposit;MAIN;72
94A977CA;2;GPH;GMAG;Batman deposit;MAIN;73
94E183EC;1;GPH;GMAG;Dingman;MAIN;49
94E183EC;2;GPH;VLF;Dingman;MAIN;49|50|51|52
94E44468;1;GPH;AMAG;Starlight Group;MAIN;68
94E44468;2;GPH;GRV;Starlight Group;MAIN;68
95809DC8;1;GPH;AMAG;Frasergold;MAIN;44|45
95809DC8;2;GPH;EM;Frasergold;MAIN;44|45
95809DC8;3;GPH;RAD;Frasergold;MAIN;44|45
95A74683;1;GPH;AMAG;Batman;MAIN;79
95A74683;2;GPH;GMAG;Batman;MAIN;81
95A74683;3;GPH;EM;Batman;MAIN;81
95A74683;4;GPH;IP;Batman;MAIN;81
9601DA54;1;GPH;AMAG;Kone;MAIN;19
9601DA54;3;GPH;GMAG;Kone;MAIN;26
9630EB19;1;GPH;AMAG;Cajueiro;MAIN;42|50
95F3EDED;1;GPH;AMAG;Konkera;MAIN;54
95F3EDED;2;GPH;RAD;Konkera;MAIN;54
95F3EDED;3;GPH;IP;Konkera;MAIN;54
95BBFD37;1;GPH;SES;Higginsville Gold Operations;MAIN;69
969DF0BC;1;GPH;AMAG;Seabee mine;MAIN;51|59|60
969DF0BC;3;GPH;RAD;Seabee mine;MAIN;60
96ECAF31;1;GPH;EM;Box Mine;MAIN;78
96ECAF31;2;GPH;RES;Box Mine;MAIN;78
96ECAF31;3;GPH;AMAG;Box Mine;MAIN;78
96ECAF31;4;GPH;RAD;Box Mine;MAIN;76|78
9723275C;1;GPH;UNS;El Tambo;MAIN;18
9740EF13;1;GPH;EM;Jaurdi Mining Center;MAIN;20|32
9740EF13;2;GPH;AMAG;Jaurdi Mining Center;MAIN;21|23|26|31
97714478;1;GPH;EM;FK-Shawn trend;MAIN;56|60
97714478;2;GPH;AMAG;FK-Shawn trend;MAIN;46|48
97714478;3;GPH;RAD;FK-Shawn trend;MAIN;48
97B083BC;1;GPH;AMAG;Goldenville;MAIN;48
97B083BC;2;GPH;UNS;Goldenville;MAIN;52
98607E39;1;GPH;IP;Main Zone;MAIN;37
97D13D45;1;GPH;AMAG;Detour Lake deposit;MAIN;76
97ECCE93;1;GPH;AMAG;Montagne d'Or;MAIN;87
98DC83BF;1;GPH;IP;Doña Amelia;MAIN;23
98DC83BF;2;GPH;RES;Doña Amelia;MAIN;23
98FE24FC;1;GPH;AMAG;Rory's Knoll;MAIN;68
98FE24FC;2;GPH;RAD;Rory's Knoll;MAIN;68
98FE24FC;3;GPH;EM;Rory's Knoll;MAIN;68
98F56814;1;GPH;AMAG;Flint Rock-Mantis;MAIN;18
98F56814;2;GPH;VLF;Flint Rock-Mantis;MAIN;18
98F56814;3;GPH;GMAG;Flint Rock-Mantis;MAIN;18
98F56814;4;GPH;EM;Flint Rock-Mantis;MAIN;18
98F963DF;1;GPH;GRV;Haile;MAIN;64
98F963DF;2;GPH;AMAG;Haile;MAIN;64
98F963DF;3;GPH;EM;Haile;MAIN;64
98F963DF;4;GPH;IP;Haile;MAIN;64
98F963DF;5;GPH;RES;Haile;MAIN;64
98F963DF;6;GPH;SP;Haile;MAIN;64
990E183E;1;GPH;VLF;Wyatt Property;MAIN;25
9932B17D;1;GPH;AMAG;Bibiani Main Pit;MAIN;67
9932B17D;2;GPH;IP;Bibiani Main Pit;MAIN;67|68
9932B17D;3;GPH;GMAG;Bibiani Main Pit;MAIN;68|69
9932B17D;4;GPH;EM;Bibiani Main Pit;MAIN;67
9956C0DB;1;GPH;IP;Croinor;MAIN;44
9956C0DB;2;GPH;UNS;Croinor;MAIN;44
9954087A;1;GPH;AMAG;Fortnum Gold Project;MAIN;68
9954087A;2;GPH;GRV;Fortnum Gold Project;MAIN;68
995E5B96;1;GPH;AMAG;Hwini-Butre;MAIN;41
995E5B96;2;GPH;RAD;Hwini-Butre;MAIN;41
995E5B96;3;GPH;IP;Hwini-Butre;MAIN;41
99764D95;1;GPH;VLF;Vena property;MAIN;14
9964D9E8;1;GPH;AMAG;Beartrack;MAIN;98
9964D9E8;2;GPH;EM;Beartrack;MAIN;98
9964D9E8;3;GPH;VLF;Beartrack;MAIN;98
9964D9E8;4;GPH;IP;Beartrack;MAIN;98|99
99C1F9A5;1;GPH;UNS;New Polaris;MAIN;29
99CFEA05;1;GPH;AMAG;Kavola East;MAIN;16|18|24
99CFEA05;2;GPH;RAD;Kavola East;MAIN;18|24
9A506E87;1;GPH;IP;Bidgood;MAIN;37|41
9AB71FE4;1;GPH;GMAG;Monte Carlo Zone;MAIN;41|43
9AB71FE4;2;GPH;IP;Monte Carlo Zone;MAIN;41|43
9A9C188C;1;GPH;IP;Fosterville Gold Mine;MAIN;43|44|45
9A9C188C;2;GPH;AMAG;Fosterville Gold Mine;MAIN;54|55
9A9C188C;3;GPH;RAD;Fosterville Gold Mine;MAIN;54|55
9A9C188C;4;GPH;GRV;Fosterville Gold Mine;MAIN;54
9ABD5293;1;GPH;AMAG;St. Anthony Mine;MAIN;45
9ABD5293;2;GPH;EM;St. Anthony Mine;MAIN;45
9B061C25;1;GPH;GMAG;Mars NE;MAIN;44
9B061C25;2;GPH;VLF;Mars NE;MAIN;44
9B061C25;3;GPH;IP;Mars NE;MAIN;44
9B104FC5;1;GPH;IP;Montagne d'Or;MAIN;44
9B797D5A;1;GPH;GMAG;Bilboes;MAIN;151
9B797D5A;2;GPH;IP;Bilboes;MAIN;151
9B447AF9;1;GPH;IP;Leprechaun gold deposit;MAIN;47
9BC264F4;1;GPH;GRV;Invincible;MAIN;45
9BC264F4;2;GPH;GMAG;Invincible;MAIN;45
9BDA0D46;1;GPH;GMAG;Rahill-Bonanza deposit;MAIN;32|33
9BDA0D46;2;GPH;VLF;Rahill-Bonanza deposit;MAIN;32
9BF00ED2;1;GPH;AMAG;Golden Mile;MAIN;4
9BF00ED2;2;GPH;RAD;Golden Mile;MAIN;4
9BF00ED2;3;GPH;EM;Golden Mile;MAIN;4
9BEF86B8;1;GPH;IP;Black Fox Mine;MAIN;77
9BEF86B8;2;GPH;MT;Black Fox Mine;MAIN;77
9BEF86B8;3;GPH;AMAG;Black Fox Mine;MAIN;77
9BFB7D2A;1;GPH;EM;Bug Deposit;MAIN;30
9BFB7D2A;2;GPH;AMAG;Bug Deposit;MAIN;30
9BFB7D2A;3;GPH;IP;Bug Deposit;MAIN;31|32|33
9BFB7D2A;4;GPH;GMAG;Bug Deposit;MAIN;31|33
9C0BDBB7;1;GPH;UNS;Mankarga;MAIN;65
9C36AEB0;1;GPH;IP;Mosquito Hill;MAIN;22|23
9C36AEB0;2;GPH;AMAG;Mosquito Hill;MAIN;24
9C36AEB0;3;GPH;EM;Mosquito Hill;MAIN;24
9CFEC781;1;GPH;MT;White Caps Mine;MAIN;34
9D074C5F;1;GPH;UNS;Malartic Hygrade;MAIN;22|24
9CBAEF52;1;GPH;AMAG;147 Zone;MAIN;54|56
9CBAEF52;2;GPH;IP;147 Zone;MAIN;56
9D197E03;1;GPH;IP;G and J zones;MAIN;25
9DB861D4;1;GPH;AMAG;White Foil;MAIN;33
9D8FC72E;1;GPH;AMAG;Chega Tudo;MAIN;77
9D8FC72E;2;GPH;RAD;Chega Tudo;MAIN;77
9D8FC72E;3;GPH;EM;Chega Tudo;MAIN;77
9D8FC72E;4;GPH;GMAG;Chega Tudo;MAIN;77
9D8FC72E;5;GPH;IP;Chega Tudo;MAIN;77
9D5814B3;1;GPH;AMAG;Timmins Deposit;MAIN;80
9D5814B3;2;GPH;IP;Timmins Deposit;MAIN;80
9E88F424;1;GPH;GMAG;Makosa;MAIN;21
9E63EDF1;1;GPH;AMAG;Tabakoroni;MAIN;26
9E63EDF1;2;GPH;RAD;Tabakoroni;MAIN;26
9E63EDF1;3;GPH;IP;Tabakoroni;MAIN;27
9E63EDF1;4;GPH;WLOG;Tabakoroni;MAIN;27
9E57043C;1;GPH;AMAG;Kibali Gold Project;MAIN;76|88
9E9AA1A1;1;GPH;GMAG;Nabanga;MAIN;32|33
9EA5792D;1;GPH;IP;Golden Saddle;MAIN;57|69|70|71
9EA5792D;2;GPH;EM;Golden Saddle;MAIN;57
9EA5792D;3;GPH;RAD;Golden Saddle;MAIN;63|64
9EA5792D;4;GPH;AMAG;Golden Saddle;MAIN;63|64
9EFF9BAB;1;GPH;AMAG;Piaba;MAIN;83
9EFF9BAB;2;GPH;RAD;Piaba;MAIN;83
9EFF9BAB;3;GPH;GMAG;Piaba;MAIN;84
9EFF9BAB;4;GPH;IP;Piaba;MAIN;84
9F00DF8F;1;GPH;GRV;Pinson deposit;MAIN;62|63
9F00DF8F;2;GPH;AMAG;Pinson deposit;MAIN;62
9F00DF8F;3;GPH;EM;Pinson deposit;MAIN;62|63
9F00DF8F;4;GPH;IP;Pinson deposit;MAIN;62
9F00DF8F;5;GPH;MT;Pinson deposit;MAIN;62|63
9F00DF8F;7;GPH;GMAG;Pinson deposit;MAIN;62
9F0870DD;1;GPH;AMAG;Kavola East;MAIN;16|18|24
9F0870DD;2;GPH;RAD;Kavola East;MAIN;18|24
9F5BEAE5;1;GPH;AMAG;Batman deposit;MAIN;91
9F5BEAE5;2;GPH;UNS;Batman deposit;MAIN;93
9F5BEAE5;3;GPH;IP;Batman deposit;MAIN;93
9F7B5CE1;1;GPH;IP;Samira Hill;MAIN;17|21|22
9F7B5CE1;2;GPH;AMAG;Samira Hill;MAIN;21|27
9FDF7843;1;GPH;IP;Esaase;MAIN;39
9FDF7843;2;GPH;EM;Esaase;MAIN;39
A02BED1A;1;GPH;IP;Leprechaun gold deposit;MAIN;50
A02BED1A;2;GPH;AMAG;Leprechaun gold deposit;MAIN;43
A02BED1A;3;GPH;GMAG;Leprechaun gold deposit;MAIN;43
9FA9D5C1;1;GPH;EM;Enchi Gold Project;MAIN;70|73
A14456D4;1;GPH;AMAG;Uncle Sam;MAIN;24|29|30
A15D5349;1;GPH;AMAG;Côté Gold deposit;MAIN;83
A036F348;1;GPH;AMAG;Brewery Creek Reserve Trend;MAIN;73
A036F348;2;GPH;IP;Brewery Creek Reserve Trend;MAIN;78
A1838081;1;GPH;MT;Temple;MAIN;7|8
A1F3946B;1;GPH;IP;Ollier Workings;MAIN;42
A1F3946B;2;GPH;GMAG;Ollier Workings;MAIN;42
A22B8198;3;GPH;AMAG;Nampala;MAIN;28
A22B8198;4;GPH;EM;Nampala;MAIN;28
A22B8198;5;GPH;RAD;Nampala;MAIN;28
A22B8198;6;GPH;IP;Nampala;MAIN;28
A296B63E;1;GPH;AMAG;El Castillo;MAIN;54
A286EBB1;1;GPH;GMAG;Helen Zone;MAIN;50
A286EBB1;2;GPH;EM;Helen Zone;MAIN;50
A286EBB1;3;GPH;IP;Helen Zone;MAIN;50
A29A9527;1;GPH;GRV;Higginsville Gold Operations;MAIN;67
A29A9527;2;GPH;SES;Higginsville Gold Operations;MAIN;67
A29A9527;3;GPH;AMAG;Higginsville Gold Operations;MAIN;67
A2DDC81F;1;GPH;AMAG;Sela Creek;MAIN;41
A2DDC81F;2;GPH;RAD;Sela Creek;MAIN;41|43
A2DDC81F;3;GPH;VLF;Sela Creek;MAIN;41
A2DE93E8;1;GPH;IP;Resenor Zone;MAIN;10
A2DE93E8;2;GPH;VLF;Resenor Zone;MAIN;14
A2E50205;1;GPH;EM;Beattie;MAIN;40
A2E50205;2;GPH;AMAG;Beattie;MAIN;40
A3099747;1;GPH;AMAG;Aranka North Property;MAIN;44
A31EFA0D;1;GPH;AMAG;Duparquet deposit;MAIN;45
A31EFA0D;2;GPH;EM;Duparquet deposit;MAIN;45
A3329256;1;GPH;RAD;Kiouène;MAIN;62
A3329256;2;GPH;GRV;Kiouène;MAIN;62
A3329256;3;GPH;GMAG;Kiouène;MAIN;62
A3329256;4;GPH;IP;Kiouène;MAIN;62
A3329256;5;GPH;EM;Kiouène;MAIN;62
A33EB979;1;GPH;AMAG;Madsen;MAIN;76|77
A34636C2;1;GPH;AMAG;Muir's Project;MAIN;26|28|31|38
A34636C2;2;GPH;RES;Muir's Project;MAIN;26|27|28|29|32|33|34|38
A34636C2;3;GPH;MT;Muir's Project;MAIN;21
A34636C2;4;GPH;RAD;Muir's Project;MAIN;28
A35963CA;1;GPH;VLF;Lac Herbin;MAIN;28
A35963CA;2;GPH;GMAG;Lac Herbin;MAIN;28
A35963CA;3;GPH;IP;Lac Herbin;MAIN;28|29
A35963CA;4;GPH;SES;Lac Herbin;MAIN;28
A35963CA;5;GPH;AMAG;Lac Herbin;MAIN;28
A3769907;2;GPH;UNS;North Lake deposit;MAIN;61
A37F9586;1;GPH;GMAG;East and West zones;MAIN;36|37
A37F9586;2;GPH;VLF;East and West zones;MAIN;36|37
A37F9586;3;GPH;IP;East and West zones;MAIN;36|37|38
A3F4D1FD;1;GPH;EM;Beaufor;MAIN;24
A3F4D1FD;2;GPH;RES;Beaufor;MAIN;24
A4640E59;1;GPH;IP;Wona;MAIN;30|123|155
A4640E59;2;GPH;AMAG;Wona;MAIN;30|123|155
A4640E59;3;GPH;RAD;Wona;MAIN;30|123|155
A4777FAE;1;GPH;EM;Enchi Gold Project;MAIN;70
A4777FAE;2;GPH;UNS;Enchi Gold Project;MAIN;74
A4B90B81;1;GPH;AMAG;baritic zone;MAIN;35
A497133B;1;GPH;AMAG;Canadian Malartic;MAIN;83
A4F88886;1;GPH;EM;Maud Creek;MAIN;92
A4F88886;2;GPH;AMAG;Maud Creek;MAIN;93
A4F88886;3;GPH;RAD;Maud Creek;MAIN;93
A5EFF2AE;2;GPH;GMAG;Dachang Main Zone (DMZ);MAIN;29|33
A5EFF2AE;3;GPH;EM;Dachang Main Zone (DMZ);MAIN;30|33
A5071C58;1;GPH;EM;Bell Creek Complex;MAIN;44
A5071C58;2;GPH;IP;Bell Creek Complex;MAIN;44
A5071C58;3;GPH;GMAG;Bell Creek Complex;MAIN;46
A5F94713;1;GPH;IP;JB Zone;MAIN;36
